"","DOY","obs1","obs2","ysi_p","hylb_p","ysi_m","hylb_m"
"1",134.715277777778,NA,NA,2.12354316562526,7.34387923792442,0.479736538533816,1.98768659143093
"2",134.71875,0.61,2.83,0.61,2.83,0.61,2.83
"3",134.722222222222,0.61,2.94,0.61,2.94,0.61,2.94
"4",134.725694444444,0.6,2.84,0.6,2.84,0.6,2.84
"5",134.729166666667,0.62,2.8,0.62,2.8,0.62,2.8
"6",134.732638888889,0.56,3.1,0.56,3.1,0.56,3.1
"7",134.736111111111,0.55,2.98,0.55,2.98,0.55,2.98
"8",134.739583333333,0.63,3.2,0.63,3.2,0.63,3.2
"9",134.743055555556,0.56,2.96,0.56,2.96,0.56,2.96
"10",134.746527777778,0.61,2.9,0.61,2.9,0.61,2.9
"11",134.75,0.62,3.01,0.62,3.01,0.62,3.01
"12",134.753472222222,0.59,2.95,0.59,2.95,0.59,2.95
"13",134.756944444444,0.55,3.47,0.55,3.47,0.55,3.47
"14",134.760416666667,0.56,3.65,0.56,3.65,0.56,3.65
"15",134.763888888889,0.56,3.33,0.56,3.33,0.56,3.33
"16",134.767361111111,0.67,3.48,0.67,3.48,0.67,3.48
"17",134.770833333333,0.69,3.39,0.69,3.39,0.69,3.39
"18",134.774305555556,0.61,3.5,0.61,3.5,0.61,3.5
"19",134.777777777778,0.73,3.66,0.73,3.66,0.73,3.66
"20",134.78125,0.73,3.88,0.73,3.88,0.73,3.88
"21",134.784722222222,0.8,3.98,0.8,3.98,0.8,3.98
"22",134.788194444444,0.69,3.72,0.69,3.72,0.69,3.72
"23",134.791666666667,0.64,4.14,0.64,4.14,0.64,4.14
"24",134.795138888889,0.64,3.8,0.64,3.8,0.64,3.8
"25",134.798611111111,0.67,3.78,0.67,3.78,0.67,3.78
"26",134.802083333333,0.63,7.83,0.63,7.83,0.63,7.83
"27",134.805555555556,0.76,3.5,0.76,3.5,0.76,3.5
"28",134.809027777778,0.72,3.52,0.72,3.52,0.72,3.52
"29",134.8125,0.71,3.81,0.71,3.81,0.71,3.81
"30",134.815972222222,0.73,3.71,0.73,3.71,0.73,3.71
"31",134.819444444444,0.77,3.81,0.77,3.81,0.77,3.81
"32",134.822916666667,0.67,3.66,0.67,3.66,0.67,3.66
"33",134.826388888889,0.78,3.27,0.78,3.27,0.78,3.27
"34",134.829861111111,0.74,3.52,0.74,3.52,0.74,3.52
"35",134.833333333333,0.78,4.02,0.78,4.02,0.78,4.02
"36",134.836805555556,0.78,4.39,0.78,4.39,0.78,4.39
"37",134.840277777778,0.84,4.01,0.84,4.01,0.84,4.01
"38",134.84375,0.69,3.07,0.69,3.07,0.69,3.07
"39",134.847222222222,0.64,2.81,0.64,2.81,0.64,2.81
"40",134.850694444444,0.81,3.1,0.81,3.1,0.81,3.1
"41",134.854166666667,0.77,3.96,0.77,3.96,0.77,3.96
"42",134.857638888889,0.9,3.75,0.9,3.75,0.9,3.75
"43",134.861111111111,0.78,4.54,0.78,4.54,0.78,4.54
"44",134.864583333333,0.74,3.96,0.74,3.96,0.74,3.96
"45",134.868055555556,0.71,3.35,0.71,3.35,0.71,3.35
"46",134.871527777778,0.78,3.63,0.78,3.63,0.78,3.63
"47",134.875,0.74,3.52,0.74,3.52,0.74,3.52
"48",134.878472222222,0.68,4.21,0.68,4.21,0.68,4.21
"49",134.881944444444,0.84,3.41,0.84,3.41,0.84,3.41
"50",134.885416666667,0.77,3.46,0.77,3.46,0.77,3.46
"51",134.888888888889,0.77,3.34,0.77,3.34,0.77,3.34
"52",134.892361111111,0.85,3.07,0.85,3.07,0.85,3.07
"53",134.895833333333,0.88,3.59,0.88,3.59,0.88,3.59
"54",134.899305555556,0.65,2.53,0.65,2.53,0.65,2.53
"55",134.902777777778,0.72,2.79,0.72,2.79,0.72,2.79
"56",134.90625,0.62,2.38,0.62,2.38,0.62,2.38
"57",134.909722222222,0.69,3.53,0.69,3.53,0.69,3.53
"58",134.913194444444,0.84,3.67,0.84,3.67,0.84,3.67
"59",134.916666666667,0.88,3.32,0.88,3.32,0.88,3.32
"60",134.920138888889,0.65,3.25,0.65,3.25,0.65,3.25
"61",134.923611111111,0.61,2.98,0.61,2.98,0.61,2.98
"62",134.927083333333,0.69,3.8,0.69,3.8,0.69,3.8
"63",134.930555555556,0.58,3.95,0.58,3.95,0.58,3.95
"64",134.934027777778,0.6,3.52,0.6,3.52,0.6,3.52
"65",134.9375,0.55,3.53,0.55,3.53,0.55,3.53
"66",134.940972222222,0.75,3.26,0.75,3.26,0.75,3.26
"67",134.944444444444,0.67,2.75,0.67,2.75,0.67,2.75
"68",134.947916666667,0.82,3.08,0.82,3.08,0.82,3.08
"69",134.951388888889,0.64,2.71,0.64,2.71,0.64,2.71
"70",134.954861111111,0.6,2.92,0.6,2.92,0.6,2.92
"71",134.958333333333,0.65,3.52,0.65,3.52,0.65,3.52
"72",134.961805555556,0.88,3.89,0.88,3.89,0.88,3.89
"73",134.965277777778,0.6,3.91,0.6,3.91,0.6,3.91
"74",134.96875,0.7,3.65,0.7,3.65,0.7,3.65
"75",134.972222222222,0.67,3.82,0.67,3.82,0.67,3.82
"76",134.975694444444,0.66,3.9,0.66,3.9,0.66,3.9
"77",134.979166666667,0.69,3.85,0.69,3.85,0.69,3.85
"78",134.982638888889,0.81,3.74,0.81,3.74,0.81,3.74
"79",134.986111111111,0.76,4.09,0.76,4.09,0.76,4.09
"80",134.989583333333,0.67,3.72,0.67,3.72,0.67,3.72
"81",134.993055555556,0.69,3.62,0.69,3.62,0.69,3.62
"82",134.996527777778,0.76,3.94,0.76,3.94,0.76,3.94
"83",135,0.65,3.73,0.65,3.73,0.65,3.73
"84",135.003472222222,0.77,3.92,0.77,3.92,0.77,3.92
"85",135.006944444444,0.77,3.91,0.77,3.91,0.77,3.91
"86",135.010416666667,0.67,3.17,0.67,3.17,0.67,3.17
"87",135.013888888889,0.67,3.38,0.67,3.38,0.67,3.38
"88",135.017361111111,0.79,3.22,0.79,3.22,0.79,3.22
"89",135.020833333333,0.82,3.61,0.82,3.61,0.82,3.61
"90",135.024305555556,0.85,3.66,0.85,3.66,0.85,3.66
"91",135.027777777778,0.77,3.85,0.77,3.85,0.77,3.85
"92",135.03125,0.7,3.67,0.7,3.67,0.7,3.67
"93",135.034722222222,0.75,3.79,0.75,3.79,0.75,3.79
"94",135.038194444444,0.72,3.86,0.72,3.86,0.72,3.86
"95",135.041666666667,0.74,3.68,0.74,3.68,0.74,3.68
"96",135.045138888889,0.71,3.81,0.71,3.81,0.71,3.81
"97",135.048611111111,0.72,3.79,0.72,3.79,0.72,3.79
"98",135.052083333333,0.79,3.65,0.79,3.65,0.79,3.65
"99",135.055555555556,1,NA,1,3.68656971625564,1,3.54413897768463
"100",135.059027777778,0.79,3.85,0.79,3.85,0.79,3.85
"101",135.0625,0.74,3.52,0.74,3.52,0.74,3.52
"102",135.065972222222,0.78,3.38,0.78,3.38,0.78,3.38
"103",135.069444444444,0.85,3.82,0.85,3.82,0.85,3.82
"104",135.072916666667,0.76,3.35,0.76,3.35,0.76,3.35
"105",135.076388888889,0.65,3.83,0.65,3.83,0.65,3.83
"106",135.079861111111,0.75,3.92,0.75,3.92,0.75,3.92
"107",135.083333333333,0.83,3.56,0.83,3.56,0.83,3.56
"108",135.086805555556,0.69,3.68,0.69,3.68,0.69,3.68
"109",135.090277777778,0.81,3.97,0.81,3.97,0.81,3.97
"110",135.09375,0.66,4.07,0.66,4.07,0.66,4.07
"111",135.097222222222,0.77,3.74,0.77,3.74,0.77,3.74
"112",135.100694444444,0.72,3.99,0.72,3.99,0.72,3.99
"113",135.104166666667,0.69,3.84,0.69,3.84,0.69,3.84
"114",135.107638888889,0.74,3.77,0.74,3.77,0.74,3.77
"115",135.111111111111,0.8,3.62,0.8,3.62,0.8,3.62
"116",135.114583333333,0.88,3.76,0.88,3.76,0.88,3.76
"117",135.118055555556,0.91,NA,0.91,3.73697106154335,0.91,3.59526430081484
"118",135.121527777778,0.78,3.8,0.78,3.8,0.78,3.8
"119",135.125,0.75,3.64,0.75,3.64,0.75,3.64
"120",135.128472222222,0.78,3.41,0.78,3.41,0.78,3.41
"121",135.131944444444,0.76,3.68,0.76,3.68,0.76,3.68
"122",135.135416666667,0.73,3.77,0.73,3.77,0.73,3.77
"123",135.138888888889,0.79,4.05,0.79,4.05,0.79,4.05
"124",135.142361111111,0.79,3.8,0.79,3.8,0.79,3.8
"125",135.145833333333,0.79,3.88,0.79,3.88,0.79,3.88
"126",135.149305555556,0.77,3.5,0.77,3.5,0.77,3.5
"127",135.152777777778,0.75,3.74,0.75,3.74,0.75,3.74
"128",135.15625,0.76,3.73,0.76,3.73,0.76,3.73
"129",135.159722222222,0.7,3.75,0.7,3.75,0.7,3.75
"130",135.163194444444,0.8,3.78,0.8,3.78,0.8,3.78
"131",135.166666666667,0.77,3.58,0.77,3.58,0.77,3.58
"132",135.170138888889,0.77,3.07,0.77,3.07,0.77,3.07
"133",135.173611111111,0.81,3.46,0.81,3.46,0.81,3.46
"134",135.177083333333,0.67,3.17,0.67,3.17,0.67,3.17
"135",135.180555555556,0.76,3.23,0.76,3.23,0.76,3.23
"136",135.184027777778,0.75,3.72,0.75,3.72,0.75,3.72
"137",135.1875,0.74,3.56,0.74,3.56,0.74,3.56
"138",135.190972222222,0.71,3.66,0.71,3.66,0.71,3.66
"139",135.194444444444,0.7,3.71,0.7,3.71,0.7,3.71
"140",135.197916666667,0.74,3.96,0.74,3.96,0.74,3.96
"141",135.201388888889,0.72,3.38,0.72,3.38,0.72,3.38
"142",135.204861111111,0.72,3.48,0.72,3.48,0.72,3.48
"143",135.208333333333,0.73,3.58,0.73,3.58,0.73,3.58
"144",135.211805555556,0.66,3.49,0.66,3.49,0.66,3.49
"145",135.215277777778,0.67,3.65,0.67,3.65,0.67,3.65
"146",135.21875,0.74,3.77,0.74,3.77,0.74,3.77
"147",135.222222222222,0.64,3.31,0.64,3.31,0.64,3.31
"148",135.225694444444,0.78,3.53,0.78,3.53,0.78,3.53
"149",135.229166666667,0.76,3.75,0.76,3.75,0.76,3.75
"150",135.232638888889,0.64,3.34,0.64,3.34,0.64,3.34
"151",135.236111111111,0.64,3.42,0.64,3.42,0.64,3.42
"152",135.239583333333,0.87,3.67,0.87,3.67,0.87,3.67
"153",135.243055555556,0.76,3.94,0.76,3.94,0.76,3.94
"154",135.246527777778,0.68,4.07,0.68,4.07,0.68,4.07
"155",135.25,0.69,4.29,0.69,4.29,0.69,4.29
"156",135.253472222222,0.77,4.2,0.77,4.2,0.77,4.2
"157",135.256944444444,0.73,4.48,0.73,4.48,0.73,4.48
"158",135.260416666667,0.62,3.64,0.62,3.64,0.62,3.64
"159",135.263888888889,0.78,3.51,0.78,3.51,0.78,3.51
"160",135.267361111111,0.74,3.99,0.74,3.99,0.74,3.99
"161",135.270833333333,0.73,3.76,0.73,3.76,0.73,3.76
"162",135.274305555556,0.69,3.98,0.69,3.98,0.69,3.98
"163",135.277777777778,0.61,4.11,0.61,4.11,0.61,4.11
"164",135.28125,0.73,4.38,0.73,4.38,0.73,4.38
"165",135.284722222222,0.75,3.69,0.75,3.69,0.75,3.69
"166",135.288194444444,0.72,4.02,0.72,4.02,0.72,4.02
"167",135.291666666667,0.75,4.06,0.75,4.06,0.75,4.06
"168",135.295138888889,0.65,4.21,0.65,4.21,0.65,4.21
"169",135.298611111111,0.69,3.91,0.69,3.91,0.69,3.91
"170",135.302083333333,0.74,3.68,0.74,3.68,0.74,3.68
"171",135.305555555556,0.66,3.97,0.66,3.97,0.66,3.97
"172",135.309027777778,0.73,3.82,0.73,3.82,0.73,3.82
"173",135.3125,0.66,3.71,0.66,3.71,0.66,3.71
"174",135.315972222222,0.67,3.69,0.67,3.69,0.67,3.69
"175",135.319444444444,0.68,4.03,0.68,4.03,0.68,4.03
"176",135.322916666667,0.7,3.6,0.7,3.6,0.7,3.6
"177",135.326388888889,0.69,3.29,0.69,3.29,0.69,3.29
"178",135.329861111111,0.67,3.15,0.67,3.15,0.67,3.15
"179",135.333333333333,0.54,3.15,0.54,3.15,0.54,3.15
"180",135.336805555556,0.58,2.88,0.58,2.88,0.58,2.88
"181",135.340277777778,0.56,2.9,0.56,2.9,0.56,2.9
"182",135.34375,0.57,3.24,0.57,3.24,0.57,3.24
"183",135.347222222222,0.61,2.98,0.61,2.98,0.61,2.98
"184",135.350694444444,0.6,3.18,0.6,3.18,0.6,3.18
"185",135.354166666667,0.55,2.62,0.55,2.62,0.55,2.62
"186",135.357638888889,0.51,2.91,0.51,2.91,0.51,2.91
"187",135.361111111111,0.54,2.71,0.54,2.71,0.54,2.71
"188",135.364583333333,0.55,2.83,0.55,2.83,0.55,2.83
"189",135.368055555556,0.46,2.73,0.46,2.73,0.46,2.73
"190",135.371527777778,0.51,2.56,0.51,2.56,0.51,2.56
"191",135.375,0.5,2.61,0.5,2.61,0.5,2.61
"192",135.378472222222,0.5,2.34,0.5,2.34,0.5,2.34
"193",135.381944444444,0.52,2.33,0.52,2.33,0.52,2.33
"194",135.385416666667,0.43,2.32,0.43,2.32,0.43,2.32
"195",135.388888888889,0.47,2.32,0.47,2.32,0.47,2.32
"196",135.392361111111,0.44,2.17,0.44,2.17,0.44,2.17
"197",135.395833333333,0.36,2.12,0.36,2.12,0.36,2.12
"198",135.399305555556,0.42,2.08,0.42,2.08,0.42,2.08
"199",135.402777777778,0.46,1.87,0.46,1.87,0.46,1.87
"200",135.40625,0.41,2.06,0.41,2.06,0.41,2.06
"201",135.409722222222,0.37,2.13,0.37,2.13,0.37,2.13
"202",135.413194444444,0.39,NA,0.39,2.16031680123991,0.39,2.09180926328308
"203",135.416666666667,0.4,2.05,0.4,2.05,0.4,2.05
"204",135.420138888889,0.35,1.95,0.35,1.95,0.35,1.95
"205",135.423611111111,0.43,1.85,0.43,1.85,0.43,1.85
"206",135.427083333333,0.39,1.55,0.39,1.55,0.39,1.55
"207",135.430555555556,0.28,2.06,0.28,2.06,0.28,2.06
"208",135.434027777778,0.29,1.82,0.29,1.82,0.29,1.82
"209",135.4375,0.31,NA,0.31,1.93816525293694,0.31,2.8191975662007
"210",135.440972222222,0.34,1.84,0.34,1.84,0.34,1.84
"211",135.444444444444,0.32,1.73,0.32,1.73,0.32,1.73
"212",135.447916666667,NA,NA,0.361706289566442,1.88106931563456,0.25608879805228,1.6177975094945
"213",135.451388888889,NA,NA,0.371903272635559,1.8948878570298,0.623109806408886,2.029766867625
"214",135.454861111111,0.2,1.66,0.2,1.66,0.2,1.66
"215",135.458333333333,0.34,2.07,0.34,2.07,0.34,2.07
"216",135.461805555556,0.25,1.74,0.25,1.74,0.25,1.74
"217",135.465277777778,0.27,1.64,0.27,1.64,0.27,1.64
"218",135.46875,0.27,1.89,0.27,1.89,0.27,1.89
"219",135.472222222222,0.35,1.81,0.35,1.81,0.35,1.81
"220",135.475694444444,0.29,1.97,0.29,1.97,0.29,1.97
"221",135.479166666667,0.3,2,0.3,2,0.3,2
"222",135.482638888889,0.34,1.3,0.34,1.3,0.34,1.3
"223",135.486111111111,0.24,NA,0.24,1.77858242940451,0.24,1.67491075702867
"224",135.489583333333,0.24,2.03,0.24,2.03,0.24,2.03
"225",135.493055555556,0.33,1.71,0.33,1.71,0.33,1.71
"226",135.496527777778,0.28,2.35,0.28,2.35,0.28,2.35
"227",135.5,0.23,1.84,0.23,1.84,0.23,1.84
"228",135.503472222222,0.23,1.69,0.23,1.69,0.23,1.69
"229",135.506944444444,0.29,1.7,0.29,1.7,0.29,1.7
"230",135.510416666667,0.28,1.5,0.28,1.5,0.28,1.5
"231",135.513888888889,0.23,1.71,0.23,1.71,0.23,1.71
"232",135.517361111111,0.26,1.24,0.26,1.24,0.26,1.24
"233",135.520833333333,0.25,1.71,0.25,1.71,0.25,1.71
"234",135.524305555556,0.27,2.27,0.27,2.27,0.27,2.27
"235",135.527777777778,0.28,1.6,0.28,1.6,0.28,1.6
"236",135.53125,0.27,1.58,0.27,1.58,0.27,1.58
"237",135.534722222222,0.24,1.55,0.24,1.55,0.24,1.55
"238",135.538194444444,0.31,1.96,0.31,1.96,0.31,1.96
"239",135.541666666667,0.26,1.65,0.26,1.65,0.26,1.65
"240",135.545138888889,0.26,2.26,0.26,2.26,0.26,2.26
"241",135.548611111111,0.16,1.48,0.16,1.48,0.16,1.48
"242",135.552083333333,0.26,2,0.26,2,0.26,2
"243",135.555555555556,0.24,1.48,0.24,1.48,0.24,1.48
"244",135.559027777778,0.24,1.53,0.24,1.53,0.24,1.53
"245",135.5625,0.25,1.52,0.25,1.52,0.25,1.52
"246",135.565972222222,0.4,2.17,0.4,2.17,0.4,2.17
"247",135.569444444444,0.41,1.72,0.41,1.72,0.41,1.72
"248",135.572916666667,0.22,1.85,0.22,1.85,0.22,1.85
"249",135.576388888889,0.2,1.78,0.2,1.78,0.2,1.78
"250",135.579861111111,0.29,2.19,0.29,2.19,0.29,2.19
"251",135.583333333333,0.26,1.55,0.26,1.55,0.26,1.55
"252",135.586805555556,0.28,1.49,0.28,1.49,0.28,1.49
"253",135.590277777778,0.41,2.02,0.41,2.02,0.41,2.02
"254",135.59375,0.35,1.76,0.35,1.76,0.35,1.76
"255",135.597222222222,0.37,1.42,0.37,1.42,0.37,1.42
"256",135.600694444444,0.35,1.49,0.35,1.49,0.35,1.49
"257",135.604166666667,0.32,1.47,0.32,1.47,0.32,1.47
"258",135.607638888889,0.25,1.33,0.25,1.33,0.25,1.33
"259",135.611111111111,0.23,1.49,0.23,1.49,0.23,1.49
"260",135.614583333333,0.24,1.45,0.24,1.45,0.24,1.45
"261",135.618055555556,0.31,1.4,0.31,1.4,0.31,1.4
"262",135.621527777778,0.28,1.42,0.28,1.42,0.28,1.42
"263",135.625,0.29,1.59,0.29,1.59,0.29,1.59
"264",135.628472222222,0.42,1.63,0.42,1.63,0.42,1.63
"265",135.631944444444,0.47,2.17,0.47,2.17,0.47,2.17
"266",135.635416666667,0.5,2.69,0.5,2.69,0.5,2.69
"267",135.638888888889,0.56,2.62,0.56,2.62,0.56,2.62
"268",135.642361111111,0.62,2.57,0.62,2.57,0.62,2.57
"269",135.645833333333,0.68,2.83,0.68,2.83,0.68,2.83
"270",135.649305555556,0.7,2.92,0.7,2.92,0.7,2.92
"271",135.652777777778,0.7,2.94,0.7,2.94,0.7,2.94
"272",135.65625,0.53,2.23,0.53,2.23,0.53,2.23
"273",135.659722222222,0.43,1.83,0.43,1.83,0.43,1.83
"274",135.663194444444,0.41,1.76,0.41,1.76,0.41,1.76
"275",135.666666666667,0.6,NA,0.6,2.25607006262498,0.6,2.20561512195567
"276",135.670138888889,0.34,1.67,0.34,1.67,0.34,1.67
"277",135.673611111111,0.46,2.13,0.46,2.13,0.46,2.13
"278",135.677083333333,0.61,2.86,0.61,2.86,0.61,2.86
"279",135.680555555556,0.6,2.65,0.6,2.65,0.6,2.65
"280",135.684027777778,0.59,2.05,0.59,2.05,0.59,2.05
"281",135.6875,0.56,1.9,0.56,1.9,0.56,1.9
"282",135.690972222222,0.51,1.91,0.51,1.91,0.51,1.91
"283",135.694444444444,0.55,2.05,0.55,2.05,0.55,2.05
"284",135.697916666667,0.53,2.76,0.53,2.76,0.53,2.76
"285",135.701388888889,0.61,2.64,0.61,2.64,0.61,2.64
"286",135.704861111111,0.7,2.91,0.7,2.91,0.7,2.91
"287",135.708333333333,0.7,3.46,0.7,3.46,0.7,3.46
"288",135.711805555556,0.75,3.31,0.75,3.31,0.75,3.31
"289",135.715277777778,0.73,3.42,0.73,3.42,0.73,3.42
"290",135.71875,0.66,3.17,0.66,3.17,0.66,3.17
"291",135.722222222222,0.69,3.04,0.69,3.04,0.69,3.04
"292",135.725694444444,0.74,3.22,0.74,3.22,0.74,3.22
"293",135.729166666667,0.69,3.26,0.69,3.26,0.69,3.26
"294",135.732638888889,0.74,3.1,0.74,3.1,0.74,3.1
"295",135.736111111111,0.7,3.37,0.7,3.37,0.7,3.37
"296",135.739583333333,0.72,3.71,0.72,3.71,0.72,3.71
"297",135.743055555556,0.74,3.29,0.74,3.29,0.74,3.29
"298",135.746527777778,0.74,3.77,0.74,3.77,0.74,3.77
"299",135.75,0.78,3.18,0.78,3.18,0.78,3.18
"300",135.753472222222,0.77,3.45,0.77,3.45,0.77,3.45
"301",135.756944444444,0.77,3.28,0.77,3.28,0.77,3.28
"302",135.760416666667,0.77,3.81,0.77,3.81,0.77,3.81
"303",135.763888888889,0.77,3.99,0.77,3.99,0.77,3.99
"304",135.767361111111,0.72,3.13,0.72,3.13,0.72,3.13
"305",135.770833333333,0.73,3.76,0.73,3.76,0.73,3.76
"306",135.774305555556,0.74,3.79,0.74,3.79,0.74,3.79
"307",135.777777777778,0.76,3.68,0.76,3.68,0.76,3.68
"308",135.78125,0.76,3.28,0.76,3.28,0.76,3.28
"309",135.784722222222,0.83,4.04,0.83,4.04,0.83,4.04
"310",135.788194444444,0.86,3.66,0.86,3.66,0.86,3.66
"311",135.791666666667,0.72,3.42,0.72,3.42,0.72,3.42
"312",135.795138888889,0.75,3.67,0.75,3.67,0.75,3.67
"313",135.798611111111,0.81,3.27,0.81,3.27,0.81,3.27
"314",135.802083333333,0.83,3.66,0.83,3.66,0.83,3.66
"315",135.805555555556,0.84,3.92,0.84,3.92,0.84,3.92
"316",135.809027777778,0.67,4.01,0.67,4.01,0.67,4.01
"317",135.8125,0.72,3.39,0.72,3.39,0.72,3.39
"318",135.815972222222,0.8,3.46,0.8,3.46,0.8,3.46
"319",135.819444444444,0.76,3.71,0.76,3.71,0.76,3.71
"320",135.822916666667,0.72,3.67,0.72,3.67,0.72,3.67
"321",135.826388888889,0.77,3.77,0.77,3.77,0.77,3.77
"322",135.829861111111,0.81,3.75,0.81,3.75,0.81,3.75
"323",135.833333333333,0.74,3.97,0.74,3.97,0.74,3.97
"324",135.836805555556,0.72,3.76,0.72,3.76,0.72,3.76
"325",135.840277777778,0.69,4.04,0.69,4.04,0.69,4.04
"326",135.84375,0.97,NA,0.97,3.78514365947065,0.97,4.10659382017155
"327",135.847222222222,0.88,4.63,0.88,4.63,0.88,4.63
"328",135.850694444444,0.86,4.08,0.86,4.08,0.86,4.08
"329",135.854166666667,0.86,4.22,0.86,4.22,0.86,4.22
"330",135.857638888889,0.84,3.1,0.84,3.1,0.84,3.1
"331",135.861111111111,0.7,3.77,0.7,3.77,0.7,3.77
"332",135.864583333333,0.86,3.62,0.86,3.62,0.86,3.62
"333",135.868055555556,0.84,4.12,0.84,4.12,0.84,4.12
"334",135.871527777778,0.8,3.71,0.8,3.71,0.8,3.71
"335",135.875,0.78,3.85,0.78,3.85,0.78,3.85
"336",135.878472222222,0.77,3.82,0.77,3.82,0.77,3.82
"337",135.881944444444,0.76,3.59,0.76,3.59,0.76,3.59
"338",135.885416666667,0.73,3.59,0.73,3.59,0.73,3.59
"339",135.888888888889,0.74,4.04,0.74,4.04,0.74,4.04
"340",135.892361111111,0.88,3.93,0.88,3.93,0.88,3.93
"341",135.895833333333,0.66,3.43,0.66,3.43,0.66,3.43
"342",135.899305555556,0.82,4.21,0.82,4.21,0.82,4.21
"343",135.902777777778,0.73,3.82,0.73,3.82,0.73,3.82
"344",135.90625,0.81,3.68,0.81,3.68,0.81,3.68
"345",135.909722222222,0.77,3.93,0.77,3.93,0.77,3.93
"346",135.913194444444,0.82,3.44,0.82,3.44,0.82,3.44
"347",135.916666666667,0.83,3.71,0.83,3.71,0.83,3.71
"348",135.920138888889,0.76,3.88,0.76,3.88,0.76,3.88
"349",135.923611111111,0.85,3.98,0.85,3.98,0.85,3.98
"350",135.927083333333,0.73,4.09,0.73,4.09,0.73,4.09
"351",135.930555555556,0.81,3.55,0.81,3.55,0.81,3.55
"352",135.934027777778,0.73,3.57,0.73,3.57,0.73,3.57
"353",135.9375,0.79,3.73,0.79,3.73,0.79,3.73
"354",135.940972222222,0.76,3.47,0.76,3.47,0.76,3.47
"355",135.944444444444,0.72,3.45,0.72,3.45,0.72,3.45
"356",135.947916666667,0.72,3.55,0.72,3.55,0.72,3.55
"357",135.951388888889,0.75,3.65,0.75,3.65,0.75,3.65
"358",135.954861111111,0.79,3.94,0.79,3.94,0.79,3.94
"359",135.958333333333,0.81,4.01,0.81,4.01,0.81,4.01
"360",135.961805555556,0.69,3.72,0.69,3.72,0.69,3.72
"361",135.965277777778,0.76,3.3,0.76,3.3,0.76,3.3
"362",135.96875,0.81,3.74,0.81,3.74,0.81,3.74
"363",135.972222222222,0.69,3.46,0.69,3.46,0.69,3.46
"364",135.975694444444,0.69,3.59,0.69,3.59,0.69,3.59
"365",135.979166666667,0.79,4.02,0.79,4.02,0.79,4.02
"366",135.982638888889,0.67,3.41,0.67,3.41,0.67,3.41
"367",135.986111111111,0.66,3.4,0.66,3.4,0.66,3.4
"368",135.989583333333,0.72,3.12,0.72,3.12,0.72,3.12
"369",135.993055555556,0.73,3.25,0.73,3.25,0.73,3.25
"370",135.996527777778,0.72,3.64,0.72,3.64,0.72,3.64
"371",136,0.63,3.17,0.63,3.17,0.63,3.17
"372",136.003472222222,0.63,3.4,0.63,3.4,0.63,3.4
"373",136.006944444444,0.68,3.42,0.68,3.42,0.68,3.42
"374",136.010416666667,0.72,3.49,0.72,3.49,0.72,3.49
"375",136.013888888889,0.75,3.38,0.75,3.38,0.75,3.38
"376",136.017361111111,0.71,3.61,0.71,3.61,0.71,3.61
"377",136.020833333333,0.74,3.23,0.74,3.23,0.74,3.23
"378",136.024305555556,0.7,3.65,0.7,3.65,0.7,3.65
"379",136.027777777778,0.7,3.54,0.7,3.54,0.7,3.54
"380",136.03125,0.67,3.57,0.67,3.57,0.67,3.57
"381",136.034722222222,0.7,3.64,0.7,3.64,0.7,3.64
"382",136.038194444444,0.72,3.52,0.72,3.52,0.72,3.52
"383",136.041666666667,0.7,3.66,0.7,3.66,0.7,3.66
"384",136.045138888889,0.68,3.29,0.68,3.29,0.68,3.29
"385",136.048611111111,0.65,3.68,0.65,3.68,0.65,3.68
"386",136.052083333333,0.67,3.7,0.67,3.7,0.67,3.7
"387",136.055555555556,0.8,3.45,0.8,3.45,0.8,3.45
"388",136.059027777778,0.67,3.35,0.67,3.35,0.67,3.35
"389",136.0625,0.7,3.32,0.7,3.32,0.7,3.32
"390",136.065972222222,0.67,3.38,0.67,3.38,0.67,3.38
"391",136.069444444444,0.68,3.71,0.68,3.71,0.68,3.71
"392",136.072916666667,0.64,3.45,0.64,3.45,0.64,3.45
"393",136.076388888889,0.74,3.91,0.74,3.91,0.74,3.91
"394",136.079861111111,0.69,3.48,0.69,3.48,0.69,3.48
"395",136.083333333333,0.7,3.41,0.7,3.41,0.7,3.41
"396",136.086805555556,0.73,3.65,0.73,3.65,0.73,3.65
"397",136.090277777778,0.77,3.64,0.77,3.64,0.77,3.64
"398",136.09375,0.65,3.29,0.65,3.29,0.65,3.29
"399",136.097222222222,0.67,3.47,0.67,3.47,0.67,3.47
"400",136.100694444444,0.72,3.65,0.72,3.65,0.72,3.65
"401",136.104166666667,0.74,3.84,0.74,3.84,0.74,3.84
"402",136.107638888889,0.71,3.74,0.71,3.74,0.71,3.74
"403",136.111111111111,0.71,3.62,0.71,3.62,0.71,3.62
"404",136.114583333333,0.76,3.8,0.76,3.8,0.76,3.8
"405",136.118055555556,0.71,3.34,0.71,3.34,0.71,3.34
"406",136.121527777778,0.88,3.45,0.88,3.45,0.88,3.45
"407",136.125,0.77,3.56,0.77,3.56,0.77,3.56
"408",136.128472222222,0.83,4.14,0.83,4.14,0.83,4.14
"409",136.131944444444,0.78,3.88,0.78,3.88,0.78,3.88
"410",136.135416666667,0.79,3.67,0.79,3.67,0.79,3.67
"411",136.138888888889,0.78,3.44,0.78,3.44,0.78,3.44
