"","DOY","obs1","obs2","ysi_p","hylb_p","ysi_m","hylb_m"
"152",136.524305555556,1.4,11.9,1.4,11.9,1.4,11.9
"153",136.527777777778,1.5,11.8,1.5,11.8,1.5,11.8
"154",136.53125,1.1,9.2,1.1,9.2,1.1,9.2
"155",136.534722222222,1.2,13.2,1.2,13.2,1.2,13.2
"156",136.538194444444,1.4,14,1.4,14,1.4,14
"157",136.541666666667,1.4,16,1.4,16,1.4,16
"158",136.545138888889,1.4,15.6,1.4,15.6,1.4,15.6
"159",136.548611111111,1.6,15.4,1.6,15.4,1.6,15.4
"160",136.552083333333,1.5,15,1.5,15,1.5,15
"161",136.555555555556,1.5,13.3,1.5,13.3,1.5,13.3
"162",136.559027777778,1.5,10.2,1.5,10.2,1.5,10.2
"163",136.5625,1.4,11.1,1.4,11.1,1.4,11.1
"164",136.565972222222,1.6,13.7,1.6,13.7,1.6,13.7
"165",136.569444444444,1.4,14.1,1.4,14.1,1.4,14.1
"166",136.572916666667,1.5,14.4,1.5,14.4,1.5,14.4
"167",136.576388888889,1.4,10.9,1.4,10.9,1.4,10.9
"168",136.579861111111,1.1,11.5,1.1,11.5,1.1,11.5
"169",136.583333333333,1.1,12.6,1.1,12.6,1.1,12.6
"170",136.586805555556,1.2,13.2,1.2,13.2,1.2,13.2
"171",136.590277777778,1.1,11.7,1.1,11.7,1.1,11.7
"172",136.59375,1.4,12.4,1.4,12.4,1.4,12.4
"173",136.597222222222,1,13.5,1,13.5,1,13.5
"174",136.600694444444,1.3,14.7,1.3,14.7,1.3,14.7
"175",136.604166666667,1.1,13.7,1.1,13.7,1.1,13.7
"176",136.607638888889,0.8,13.2,0.8,13.2,0.8,13.2
"177",136.611111111111,1.2,11.8,1.2,11.8,1.2,11.8
"178",136.614583333333,1.2,9.5,1.2,9.5,1.2,9.5
"179",136.618055555556,1.1,11.5,1.1,11.5,1.1,11.5
"180",136.621527777778,1.3,9.4,1.3,9.4,1.3,9.4
"181",136.625,1.2,13.5,1.2,13.5,1.2,13.5
"182",136.628472222222,1.3,14,1.3,14,1.3,14
"183",136.631944444444,1.3,13.5,1.3,13.5,1.3,13.5
"184",136.635416666667,0.9,12.6,0.9,12.6,0.9,12.6
"185",136.638888888889,1.2,12.1,1.2,12.1,1.2,12.1
"186",136.642361111111,1.3,9.8,1.3,9.8,1.3,9.8
"187",136.645833333333,1.3,13,1.3,13,1.3,13
"188",136.649305555556,1.4,12.1,1.4,12.1,1.4,12.1
"189",136.652777777778,1.3,12,1.3,12,1.3,12
"190",136.65625,1.2,10.2,1.2,10.2,1.2,10.2
"191",136.659722222222,1.2,11,1.2,11,1.2,11
"192",136.663194444444,1.2,12.9,1.2,12.9,1.2,12.9
"193",136.666666666667,1.3,11,1.3,11,1.3,11
"194",136.670138888889,1.1,10.8,1.1,10.8,1.1,10.8
"195",136.673611111111,1.5,32.4,1.5,32.4,1.5,32.4
"196",136.677083333333,1.5,14.7,1.5,14.7,1.5,14.7
"197",136.680555555556,1.2,10.4,1.2,10.4,1.2,10.4
"198",136.684027777778,0.9,8.8,0.9,8.8,0.9,8.8
"199",136.6875,1.2,8.5,1.2,8.5,1.2,8.5
"200",136.690972222222,1,11.5,1,11.5,1,11.5
"201",136.694444444444,1.1,27,1.1,27,1.1,27
"202",136.697916666667,1.5,18.8,1.5,18.8,1.5,18.8
"203",136.701388888889,1.4,10.6,1.4,10.6,1.4,10.6
"204",136.704861111111,1.3,13.3,1.3,13.3,1.3,13.3
"205",136.708333333333,1.1,13.1,1.1,13.1,1.1,13.1
"206",136.711805555556,1.4,27.6,1.4,27.6,1.4,27.6
"207",136.715277777778,1.7,21.1,1.7,21.1,1.7,21.1
"208",136.71875,1.4,18,1.4,18,1.4,18
"209",136.722222222222,1.5,18.7,1.5,18.7,1.5,18.7
"210",136.725694444444,1.6,18.7,1.6,18.7,1.6,18.7
"211",136.729166666667,1.5,20.2,1.5,20.2,1.5,20.2
"212",136.732638888889,1.4,18.4,1.4,18.4,1.4,18.4
"213",136.736111111111,1.4,18.4,1.4,18.4,1.4,18.4
"214",136.739583333333,1.4,20.8,1.4,20.8,1.4,20.8
"215",136.743055555556,1.5,15.6,1.5,15.6,1.5,15.6
"216",136.746527777778,1.4,10.4,1.4,10.4,1.4,10.4
"217",136.75,1.6,14,1.6,14,1.6,14
"218",136.753472222222,1.4,9.9,1.4,9.9,1.4,9.9
"219",136.756944444444,1.3,15.5,1.3,15.5,1.3,15.5
"220",136.760416666667,0.9,14.3,0.9,14.3,0.9,14.3
"221",136.763888888889,1.1,14.4,1.1,14.4,1.1,14.4
"222",136.767361111111,1.1,15.5,1.1,15.5,1.1,15.5
"223",136.770833333333,1,12.9,1,12.9,1,12.9
"224",136.774305555556,1.1,13.4,1.1,13.4,1.1,13.4
"225",136.777777777778,1,14.1,1,14.1,1,14.1
"226",136.78125,0.9,13.2,0.9,13.2,0.9,13.2
"227",136.784722222222,1.2,14.3,1.2,14.3,1.2,14.3
"228",136.788194444444,1,12.3,1,12.3,1,12.3
"229",136.791666666667,1,11.8,1,11.8,1,11.8
"230",136.795138888889,NA,11.3,1.07200479688418,11.3,1.05789528435764,11.3
"231",136.798611111111,NA,12.3,1.07776516519182,12.3,1.06151593868673,12.3
"232",136.802083333333,NA,13.7,1.0843315152155,13.7,1.06490021818736,13.7
"233",136.805555555556,NA,13.4,1.09281900564128,13.4,1.06817583830245,13.4
"234",136.809027777778,NA,14.5,1.10068305210682,14.5,1.07131297918986,14.5
"235",136.8125,NA,11.8,1.11050875385251,11.8,1.07441731050439,11.8
"236",136.815972222222,NA,10.4,1.11433128357646,10.4,1.07726044437986,10.4
"237",136.819444444444,NA,10.4,1.1149060358614,10.4,1.0797511903086,10.4
"238",136.822916666667,NA,13.6,1.11573459400362,13.6,1.08191784453846,13.6
"239",136.826388888889,NA,14.1,1.12535334721017,14.1,1.08405621030731,14.1
"240",136.829861111111,NA,10.8,1.13579652266469,10.8,1.08619999273615,10.8
"241",136.833333333333,NA,12.9,1.13570835099407,12.9,1.08805622709197,12.9
"242",136.836805555556,NA,12.4,1.14272473834734,12.4,1.08983694185893,12.4
"243",136.840277777778,NA,12,1.14772086995843,12,1.09150655458033,12
"244",136.84375,1.2,12.6,1.2,12.6,1.2,12.6
"245",136.847222222222,1.1,9.2,1.1,9.2,1.1,9.2
"246",136.850694444444,1.1,11.6,1.1,11.6,1.1,11.6
"247",136.854166666667,0.9,11.3,0.9,11.3,0.9,11.3
"248",136.857638888889,1.2,9.8,1.2,9.8,1.2,9.8
"249",136.861111111111,0.9,9.6,0.9,9.6,0.9,9.6
"250",136.864583333333,1,10.4,1,10.4,1,10.4
"251",136.868055555556,1.1,11.2,1.1,11.2,1.1,11.2
"252",136.871527777778,1,12.1,1,12.1,1,12.1
"253",136.875,1.2,9.7,1.2,9.7,1.2,9.7
"254",136.878472222222,0.9,11.4,0.9,11.4,0.9,11.4
"255",136.881944444444,1,10.6,1,10.6,1,10.6
"256",136.885416666667,1,11.3,1,11.3,1,11.3
"257",136.888888888889,0.9,9.9,0.9,9.9,0.9,9.9
"258",136.892361111111,1,10.8,1,10.8,1,10.8
"259",136.895833333333,0.9,6.1,0.9,6.1,0.9,6.1
"260",136.899305555556,1.1,8.5,1.1,8.5,1.1,8.5
"261",136.902777777778,0.9,8.6,0.9,8.6,0.9,8.6
"262",136.90625,1.2,15.8,1.2,15.8,1.2,15.8
"263",136.909722222222,1,7.7,1,7.7,1,7.7
"264",136.913194444444,1.4,9.4,1.4,9.4,1.4,9.4
"265",136.916666666667,1.1,10.3,1.1,10.3,1.1,10.3
"266",136.920138888889,1.2,10.1,1.2,10.1,1.2,10.1
"267",136.923611111111,1,9.6,1,9.6,1,9.6
"268",136.927083333333,1.1,10.7,1.1,10.7,1.1,10.7
"269",136.930555555556,0.9,10.3,0.9,10.3,0.9,10.3
"270",136.934027777778,0.9,11.4,0.9,11.4,0.9,11.4
"271",136.9375,1.1,10.3,1.1,10.3,1.1,10.3
"272",136.940972222222,0.9,10.9,0.9,10.9,0.9,10.9
"273",136.944444444444,0.9,9.8,0.9,9.8,0.9,9.8
"274",136.947916666667,0.8,7.6,0.8,7.6,0.8,7.6
"275",136.951388888889,0.8,7,0.8,7,0.8,7
"276",136.954861111111,0.8,7.8,0.8,7.8,0.8,7.8
"277",136.958333333333,1,8.6,1,8.6,1,8.6
"278",136.961805555556,1.1,8.8,1.1,8.8,1.1,8.8
"279",136.965277777778,1.2,9.7,1.2,9.7,1.2,9.7
"280",136.96875,0.9,10.7,0.9,10.7,0.9,10.7
"281",136.972222222222,0.9,9,0.9,9,0.9,9
"282",136.975694444444,1,9.7,1,9.7,1,9.7
"283",136.979166666667,0.9,6.8,0.9,6.8,0.9,6.8
"284",136.982638888889,0.9,9.5,0.9,9.5,0.9,9.5
"285",136.986111111111,1,9.6,1,9.6,1,9.6
"286",136.989583333333,1,7.1,1,7.1,1,7.1
"287",136.993055555556,1,8.5,1,8.5,1,8.5
"288",136.996527777778,0.9,11.1,0.9,11.1,0.9,11.1
"289",137,1.1,9.4,1.1,9.4,1.1,9.4
"290",137.003472222222,0.9,10.2,0.9,10.2,0.9,10.2
"291",137.006944444444,1,9.5,1,9.5,1,9.5
"292",137.010416666667,0.9,11.1,0.9,11.1,0.9,11.1
"293",137.013888888889,0.9,7.8,0.9,7.8,0.9,7.8
"294",137.017361111111,1,7.9,1,7.9,1,7.9
"295",137.020833333333,1,7.8,1,7.8,1,7.8
"296",137.024305555556,0.9,9.3,0.9,9.3,0.9,9.3
"297",137.027777777778,1,9.3,1,9.3,1,9.3
"298",137.03125,0.9,9.5,0.9,9.5,0.9,9.5
"299",137.034722222222,1,9,1,9,1,9
"300",137.038194444444,1,10.9,1,10.9,1,10.9
"301",137.041666666667,1,10.1,1,10.1,1,10.1
"302",137.045138888889,1.2,11.7,1.2,11.7,1.2,11.7
"303",137.048611111111,1.1,10.2,1.1,10.2,1.1,10.2
"304",137.052083333333,1.2,10.1,1.2,10.1,1.2,10.1
"305",137.055555555556,1.1,12.3,1.1,12.3,1.1,12.3
"306",137.059027777778,1.2,10.5,1.2,10.5,1.2,10.5
"307",137.0625,1.1,9.2,1.1,9.2,1.1,9.2
"308",137.065972222222,1,9.4,1,9.4,1,9.4
"309",137.069444444444,1.1,8.4,1.1,8.4,1.1,8.4
"310",137.072916666667,1.1,9.7,1.1,9.7,1.1,9.7
"311",137.076388888889,1,10.8,1,10.8,1,10.8
"312",137.079861111111,1.1,12.7,1.1,12.7,1.1,12.7
"313",137.083333333333,1.1,8.9,1.1,8.9,1.1,8.9
"314",137.086805555556,1,8.2,1,8.2,1,8.2
"315",137.090277777778,1,11.2,1,11.2,1,11.2
"316",137.09375,1.2,11.2,1.2,11.2,1.2,11.2
"317",137.097222222222,1.2,11.1,1.2,11.1,1.2,11.1
"318",137.100694444444,1.5,10.4,1.5,10.4,1.5,10.4
"319",137.104166666667,1.5,9.1,1.5,9.1,1.5,9.1
"320",137.107638888889,1.2,12.9,1.2,12.9,1.2,12.9
"321",137.111111111111,1.1,9.6,1.1,9.6,1.1,9.6
"322",137.114583333333,1.2,10.2,1.2,10.2,1.2,10.2
"323",137.118055555556,1.1,12.8,1.1,12.8,1.1,12.8
"324",137.121527777778,1.4,9,1.4,9,1.4,9
"325",137.125,1.2,11,1.2,11,1.2,11
"326",137.128472222222,1.2,9,1.2,9,1.2,9
"327",137.131944444444,1.1,11.8,1.1,11.8,1.1,11.8
"328",137.135416666667,1.1,9.8,1.1,9.8,1.1,9.8
"329",137.138888888889,1.1,12.4,1.1,12.4,1.1,12.4
"330",137.142361111111,1.1,8.8,1.1,8.8,1.1,8.8
"331",137.145833333333,1.3,17.2,1.3,17.2,1.3,17.2
"332",137.149305555556,1.1,16.3,1.1,16.3,1.1,16.3
"333",137.152777777778,1.3,11.4,1.3,11.4,1.3,11.4
"334",137.15625,1,12.5,1,12.5,1,12.5
"335",137.159722222222,1.4,13.1,1.4,13.1,1.4,13.1
"336",137.163194444444,1.4,9.9,1.4,9.9,1.4,9.9
"337",137.166666666667,1.1,10.2,1.1,10.2,1.1,10.2
"338",137.170138888889,1.3,10.8,1.3,10.8,1.3,10.8
"339",137.173611111111,1.1,16.1,1.1,16.1,1.1,16.1
"340",137.177083333333,1.1,11.6,1.1,11.6,1.1,11.6
"341",137.180555555556,1.3,11.8,1.3,11.8,1.3,11.8
"342",137.184027777778,1.4,10.4,1.4,10.4,1.4,10.4
"343",137.1875,1.2,12.5,1.2,12.5,1.2,12.5
"344",137.190972222222,1.2,10.2,1.2,10.2,1.2,10.2
"345",137.194444444444,1.3,10.1,1.3,10.1,1.3,10.1
"346",137.197916666667,1.2,14.7,1.2,14.7,1.2,14.7
"347",137.201388888889,1.5,12.5,1.5,12.5,1.5,12.5
"348",137.204861111111,1.2,10.7,1.2,10.7,1.2,10.7
"349",137.208333333333,1.5,13.2,1.5,13.2,1.5,13.2
"350",137.211805555556,1.3,11.2,1.3,11.2,1.3,11.2
"351",137.215277777778,1.5,10.5,1.5,10.5,1.5,10.5
"352",137.21875,1.4,12.7,1.4,12.7,1.4,12.7
"353",137.222222222222,1.2,11.1,1.2,11.1,1.2,11.1
"354",137.225694444444,1.5,13,1.5,13,1.5,13
"355",137.229166666667,1.3,9.2,1.3,9.2,1.3,9.2
"356",137.232638888889,1.1,10.1,1.1,10.1,1.1,10.1
"357",137.236111111111,1.1,10.8,1.1,10.8,1.1,10.8
"358",137.239583333333,1.3,12.3,1.3,12.3,1.3,12.3
"359",137.243055555556,1.4,11.5,1.4,11.5,1.4,11.5
"360",137.246527777778,1.1,8,1.1,8,1.1,8
"361",137.25,1,15.5,1,15.5,1,15.5
"362",137.253472222222,1.1,11.4,1.1,11.4,1.1,11.4
"363",137.256944444444,1.2,11.4,1.2,11.4,1.2,11.4
"364",137.260416666667,1.2,11,1.2,11,1.2,11
"365",137.263888888889,1.1,9.4,1.1,9.4,1.1,9.4
"366",137.267361111111,1.5,8.6,1.5,8.6,1.5,8.6
"367",137.270833333333,1.2,15.5,1.2,15.5,1.2,15.5
"368",137.274305555556,1.1,14.4,1.1,14.4,1.1,14.4
"369",137.277777777778,0.9,14.5,0.9,14.5,0.9,14.5
"370",137.28125,1,13.5,1,13.5,1,13.5
"371",137.284722222222,1.1,12,1.1,12,1.1,12
"372",137.288194444444,1.1,12.1,1.1,12.1,1.1,12.1
"373",137.291666666667,1.7,10.9,1.7,10.9,1.7,10.9
"374",137.295138888889,1.1,10.6,1.1,10.6,1.1,10.6
"375",137.298611111111,1.5,11.8,1.5,11.8,1.5,11.8
"376",137.302083333333,1.2,10.9,1.2,10.9,1.2,10.9
"377",137.305555555556,1.3,10,1.3,10,1.3,10
"378",137.309027777778,1.4,11.1,1.4,11.1,1.4,11.1
"379",137.3125,1.4,12.7,1.4,12.7,1.4,12.7
"380",137.315972222222,1.5,11,1.5,11,1.5,11
"381",137.319444444444,1.5,9.5,1.5,9.5,1.5,9.5
"382",137.322916666667,1.1,12.7,1.1,12.7,1.1,12.7
"383",137.326388888889,1.1,7.4,1.1,7.4,1.1,7.4
"384",137.329861111111,1.2,7,1.2,7,1.2,7
"385",137.333333333333,1,13.4,1,13.4,1,13.4
"386",137.336805555556,1.3,14.7,1.3,14.7,1.3,14.7
"387",137.340277777778,1.5,19,1.5,19,1.5,19
"388",137.34375,1.3,14.9,1.3,14.9,1.3,14.9
"389",137.347222222222,1.3,16.6,1.3,16.6,1.3,16.6
"390",137.350694444444,1.4,17.7,1.4,17.7,1.4,17.7
"391",137.354166666667,1.6,15.7,1.6,15.7,1.6,15.7
"392",137.357638888889,1.6,15.1,1.6,15.1,1.6,15.1
"393",137.361111111111,1.7,14.7,1.7,14.7,1.7,14.7
"394",137.364583333333,1.4,14.7,1.4,14.7,1.4,14.7
"395",137.368055555556,1.5,13.4,1.5,13.4,1.5,13.4
"396",137.371527777778,1.3,12.6,1.3,12.6,1.3,12.6
"397",137.375,1.3,12.6,1.3,12.6,1.3,12.6
"398",137.378472222222,1.3,12.6,1.3,12.6,1.3,12.6
"399",137.381944444444,1.4,12.3,1.4,12.3,1.4,12.3
"400",137.385416666667,1.6,12.5,1.6,12.5,1.6,12.5
"401",137.388888888889,1.5,12.3,1.5,12.3,1.5,12.3
"402",137.392361111111,1.4,13.4,1.4,13.4,1.4,13.4
"403",137.395833333333,1.5,12.5,1.5,12.5,1.5,12.5
"404",137.399305555556,1.5,14.7,1.5,14.7,1.5,14.7
"405",137.402777777778,1.4,12.9,1.4,12.9,1.4,12.9
"406",137.40625,1.3,11.9,1.3,11.9,1.3,11.9
"407",137.409722222222,1.3,13.8,1.3,13.8,1.3,13.8
"408",137.413194444444,1.3,14,1.3,14,1.3,14
"409",137.416666666667,1.2,14.5,1.2,14.5,1.2,14.5
"410",137.420138888889,1.3,10,1.3,10,1.3,10
"411",137.423611111111,1.4,14.3,1.4,14.3,1.4,14.3
"412",137.427083333333,1.3,14.2,1.3,14.2,1.3,14.2
"413",137.430555555556,1.3,11.8,1.3,11.8,1.3,11.8
"414",137.434027777778,1.4,11,1.4,11,1.4,11
"415",137.4375,1.4,11.5,1.4,11.5,1.4,11.5
"416",137.440972222222,1.4,12,1.4,12,1.4,12
"417",137.444444444444,1.2,12.1,1.2,12.1,1.2,12.1
"418",137.447916666667,1.3,10.4,1.3,10.4,1.3,10.4
"419",137.451388888889,1.3,9.4,1.3,9.4,1.3,9.4
"420",137.454861111111,1.2,9.5,1.2,9.5,1.2,9.5
"421",137.458333333333,1.2,13.8,1.2,13.8,1.2,13.8
"422",137.461805555556,1.5,10.5,1.5,10.5,1.5,10.5
"423",137.465277777778,1.2,10.1,1.2,10.1,1.2,10.1
"424",137.46875,1.2,9.8,1.2,9.8,1.2,9.8
"425",137.472222222222,1.3,10.5,1.3,10.5,1.3,10.5
"426",137.475694444444,1.4,11.8,1.4,11.8,1.4,11.8
"427",137.479166666667,1.4,12.5,1.4,12.5,1.4,12.5
