"","DOY","obs1","obs2","ysi_p","hylb_p","ysi_m","hylb_m"
"37",137.125,1,NA,1,13.3831545968335,1,13.2046109283246
"38",137.128472222222,1,14.5,1,14.5,1,14.5
"39",137.131944444444,1,NA,1,13.7876697603574,1,12.8721355566306
"40",137.135416666667,1.1,11.1,1.1,11.1,1.1,11.1
"41",137.138888888889,1,NA,1,12.8095208932393,1,12.5638800328304
"42",137.142361111111,1,12.4,1,12.4,1,12.4
"43",137.145833333333,0.9,NA,0.9,12.6807345116389,0.9,12.5167418096882
"44",137.149305555556,1.1,10.8,1.1,10.8,1.1,10.8
"45",137.152777777778,1,NA,1,12.0230065242881,1,12.7491479151849
"46",137.15625,1,14.2,1,14.2,1,14.2
"47",137.159722222222,1,NA,1,12.9091149296987,1,13.0718925811572
"48",137.163194444444,0.9,14.3,0.9,14.3,0.9,14.3
"49",137.166666666667,0.9,11.6,0.9,11.6,0.9,11.6
"50",137.170138888889,1,13.2,1,13.2,1,13.2
"51",137.173611111111,0.9,13.1,0.9,13.1,0.9,13.1
"52",137.177083333333,0.9,NA,0.9,12.9181636714848,0.9,13.3558030344414
"53",137.180555555556,1,12.9,1,12.9,1,12.9
"54",137.184027777778,1,NA,1,12.8876141223549,1,13.6943440324992
"55",137.1875,1,14.5,1,14.5,1,14.5
"56",137.190972222222,1,14.5,1,14.5,1,14.5
"57",137.194444444444,0.9,NA,0.9,13.8131594754027,0.9,14.1225060465733
"58",137.197916666667,1,16.1,1,16.1,1,16.1
"59",137.201388888889,1.1,15,1.1,15,1.1,15
"60",137.204861111111,1.1,13,1.1,13,1.1,13
"61",137.208333333333,1,NA,1,14.1781022059946,1,13.2655915621343
"62",137.211805555556,0.8,12,0.8,12,0.8,12
"63",137.215277777778,0.9,NA,0.9,13.2509910347681,0.9,12.838281622877
"64",137.21875,1,11,1,11,1,11
"65",137.222222222222,0.9,NA,0.9,12.3810361894975,0.9,12.8355599618934
"66",137.225694444444,0.9,11.4,0.9,11.4,0.9,11.4
"67",137.229166666667,1,NA,1,11.9663051271294,1,13.3662268545558
"68",137.232638888889,0.8,13.9,0.8,13.9,0.8,13.9
"69",137.236111111111,0.8,14.4,0.8,14.4,0.8,14.4
"70",137.239583333333,1,15.9,1,15.9,1,15.9
"71",137.243055555556,1.1,14.1,1.1,14.1,1.1,14.1
"72",137.246527777778,1.1,NA,1.1,14.0264925190598,1.1,14.7811313884059
"73",137.25,0.9,17.8,0.9,17.8,0.9,17.8
"74",137.253472222222,1,14.2,1,14.2,1,14.2
"75",137.256944444444,1.1,16.5,1.1,16.5,1.1,16.5
"76",137.260416666667,0.9,11.6,0.9,11.6,0.9,11.6
"77",137.263888888889,1.3,14.8,1.3,14.8,1.3,14.8
"78",137.267361111111,1,NA,1,14.4236276694406,1,14.0052849778518
"79",137.270833333333,0.9,14.7,0.9,14.7,0.9,14.7
"80",137.274305555556,1,NA,1,14.4030748781627,1,13.6312816217178
"81",137.277777777778,0.9,11.5,0.9,11.5,0.9,11.5
"82",137.28125,0.9,NA,0.9,13.2164135066464,0.9,13.4301329988436
"83",137.284722222222,1,13.8,1,13.8,1,13.8
"84",137.288194444444,1,13.5,1,13.5,1,13.5
"85",137.291666666667,1,NA,1,13.4194123509522,1,13.4759085539427
"86",137.295138888889,0.9,12.3,0.9,12.3,0.9,12.3
"87",137.298611111111,1,NA,1,12.9509044174209,1,13.6748102876255
"88",137.302083333333,1,13.3,1,13.3,1,13.3
"89",137.305555555556,0.9,14,0.9,14,0.9,14
"90",137.309027777778,1,16.3,1,16.3,1,16.3
"91",137.3125,0.9,11.6,0.9,11.6,0.9,11.6
"92",137.315972222222,0.9,NA,0.9,13.3636191011128,0.9,15.0659392968526
"93",137.319444444444,1,16.2,1,16.2,1,16.2
"94",137.322916666667,1.1,15.2,1.1,15.2,1.1,15.2
"95",137.326388888889,0.9,17.9,0.9,17.9,0.9,17.9
"96",137.329861111111,1,19.3,1,19.3,1,19.3
"97",137.333333333333,1,18.1,1,18.1,1,18.1
"98",137.336805555556,0.9,16.3,0.9,16.3,0.9,16.3
"99",137.340277777778,1.2,17.2,1.2,17.2,1.2,17.2
"100",137.34375,1,17.5,1,17.5,1,17.5
"101",137.347222222222,1,12.8,1,12.8,1,12.8
"102",137.350694444444,1.1,18.6,1.1,18.6,1.1,18.6
"103",137.354166666667,1.1,17.3,1.1,17.3,1.1,17.3
"104",137.357638888889,1.1,18,1.1,18,1.1,18
"105",137.361111111111,1,18.4,1,18.4,1,18.4
"106",137.364583333333,0.9,17.8,0.9,17.8,0.9,17.8
"107",137.368055555556,0.9,15.7,0.9,15.7,0.9,15.7
"108",137.371527777778,0.9,16.4,0.9,16.4,0.9,16.4
"109",137.375,1.1,15.3,1.1,15.3,1.1,15.3
"110",137.378472222222,1,12.4,1,12.4,1,12.4
"111",137.381944444444,0.8,16.8,0.8,16.8,0.8,16.8
"112",137.385416666667,0.6,18.5,0.6,18.5,0.6,18.5
"113",137.388888888889,0.9,14.9,0.9,14.9,0.9,14.9
"114",137.392361111111,0.8,15.1,0.8,15.1,0.8,15.1
"115",137.395833333333,0.9,NA,0.9,15.1726613592515,0.9,13.8848114320588
"116",137.399305555556,0.8,13,0.8,13,0.8,13
"117",137.402777777778,0.6,NA,0.6,14.1481152122499,0.6,12.840064248233
"118",137.40625,0.7,9,0.7,9,0.7,9
"119",137.409722222222,0.8,NA,0.8,11.8758454696223,0.8,12.397449811602
"120",137.413194444444,0.8,12.3,0.8,12.3,0.8,12.3
"121",137.416666666667,0.8,NA,0.8,11.9145337529189,0.8,12.5582248286057
"122",137.420138888889,0.7,11.5,0.7,11.5,0.7,11.5
"123",137.423611111111,0.8,NA,0.8,11.5812076963466,0.8,12.966264906608
"124",137.427083333333,0.8,14,0.8,14,0.8,14
"125",137.430555555556,0.9,NA,0.9,12.3854730044925,0.9,13.4708343681009
"126",137.434027777778,0.9,14.5,0.9,14.5,0.9,14.5
"127",137.4375,0.9,NA,0.9,13.1290978272461,0.9,13.7722116715986
"128",137.440972222222,0.9,14,0.9,14,0.9,14
"129",137.444444444444,0.9,14.9,0.9,14.9,0.9,14.9
"130",137.447916666667,1,15.3,1,15.3,1,15.3
"131",137.451388888889,0.9,13.5,0.9,13.5,0.9,13.5
"132",137.454861111111,0.9,NA,0.9,13.9187962815808,0.9,13.4267724777833
"133",137.458333333333,1,13.2,1,13.2,1,13.2
"134",137.461805555556,0.7,NA,0.7,13.5828272020368,0.7,13.0134698474474
"135",137.465277777778,0.8,13.5,0.8,13.5,0.8,13.5
"136",137.46875,0.8,NA,0.8,13.2955987800874,0.8,12.5054171831677
"137",137.472222222222,0.8,10.2,0.8,10.2,0.8,10.2
"138",137.475694444444,0.9,NA,0.9,11.94197592689,0.9,12.2260591154445
"139",137.479166666667,0.8,10.2,0.8,10.2,0.8,10.2
"140",137.482638888889,0.8,NA,0.8,11.2096950728003,0.8,12.6302856447091
"141",137.486111111111,0.7,13.3,0.7,13.3,0.7,13.3
"142",137.489583333333,1,14.1,1,14.1,1,14.1
"143",137.493055555556,1,13.4,1,13.4,1,13.4
"144",137.496527777778,0.9,14.9,0.9,14.9,0.9,14.9
"145",137.5,0.8,16.3,0.8,16.3,0.8,16.3
"146",137.503472222222,1.1,15.6,1.1,15.6,1.1,15.6
"147",137.506944444444,1,14.1,1,14.1,1,14.1
"148",137.510416666667,0.8,NA,0.8,14.3911927454766,0.8,12.1845782588304
"149",137.513888888889,0.8,11.5,0.8,11.5,0.8,11.5
"150",137.517361111111,0.7,NA,0.7,13.1303476559333,0.7,10.6488982035944
"151",137.520833333333,0.6,7,0.6,7,0.6,7
"152",137.524305555556,0.7,NA,0.7,10.5432052628209,0.7,9.57767083706389
"153",137.527777777778,0.6,7.3,0.6,7.3,0.6,7.3
"154",137.53125,0.6,NA,0.6,9.1393603055991,0.6,9.30539585537557
"155",137.534722222222,0.6,9.5,0.6,9.5,0.6,9.5
"156",137.538194444444,0.7,NA,0.7,9.11554651402349,0.7,9.33916043816071
"157",137.541666666667,0.6,9.5,0.6,9.5,0.6,9.5
"158",137.545138888889,0.6,NA,0.6,9.1446542115719,0.6,9.36191786733822
"159",137.548611111111,0.6,8.2,0.6,8.2,0.6,8.2
"160",137.552083333333,0.7,NA,0.7,8.63167533779457,0.7,9.57382865316439
"161",137.555555555556,0.7,10,0.7,10,0.7,10
"162",137.559027777778,0.6,NA,0.6,9.1151843913287,0.6,9.98869965749041
"163",137.5625,0.6,12.8,0.6,12.8,0.6,12.8
"164",137.565972222222,0.7,NA,0.7,10.3390218314126,0.7,9.98553191821464
"165",137.569444444444,0.6,9,0.6,9,0.6,9
"166",137.572916666667,0.6,NA,0.6,9.6513566558396,0.6,9.73116849673129
"167",137.576388888889,0.8,12.4,0.8,12.4,0.8,12.4
"168",137.579861111111,0.8,NA,0.8,10.6080297108244,0.8,9.19431097161941
"169",137.583333333333,0.6,6.4,0.6,6.4,0.6,6.4
"170",137.586805555556,0.6,NA,0.6,8.87129799828783,0.6,8.64577208700549
"171",137.590277777778,0.7,8.9,0.7,8.9,0.7,8.9
"172",137.59375,0.5,NA,0.5,8.79593943418481,0.5,8.42331484760844
"173",137.597222222222,0.9,8.4,0.9,8.4,0.9,8.4
"174",137.600694444444,0.8,NA,0.8,8.63809427110597,0.8,8.13122205312203
"175",137.604166666667,0.7,7.5,0.7,7.5,0.7,7.5
"176",137.607638888889,0.6,NA,0.6,8.22347512843943,0.6,7.9479322325414
"177",137.611111111111,0.6,6.9,0.6,6.9,0.6,6.9
"178",137.614583333333,0.6,NA,0.6,7.62116692194911,0.6,8.00198504653867
"179",137.618055555556,0.8,7.9,0.8,7.9,0.8,7.9
"180",137.621527777778,0.7,NA,0.7,7.76953842141137,0.7,8.25886082762201
"181",137.625,0.7,10.6,0.7,10.6,0.7,10.6
"182",137.628472222222,0.6,NA,0.6,8.8506540691803,0.6,8.23781878721871
"183",137.631944444444,0.7,7.5,0.7,7.5,0.7,7.5
"184",137.635416666667,0.6,NA,0.6,8.25933952154952,0.6,7.98183914382968
"185",137.638888888889,0.6,7.2,0.6,7.2,0.6,7.2
"186",137.642361111111,0.5,NA,0.5,7.75432973291932,0.5,7.96165374805426
"187",137.645833333333,0.5,6.6,0.5,6.6,0.5,6.6
"188",137.649305555556,0.5,NA,0.5,7.14358619327436,0.5,8.29628546518855
"189",137.652777777778,0.7,10.7,0.7,10.7,0.7,10.7
"190",137.65625,0.6,NA,0.6,8.4492834971999,0.6,8.54402130671726
"191",137.659722222222,0.5,8.7,0.5,8.7,0.5,8.7
"192",137.663194444444,0.6,NA,0.6,8.3676686461725,0.6,8.46174074896689
"193",137.666666666667,0.7,8.2,0.7,8.2,0.7,8.2
"194",137.670138888889,0.8,NA,0.8,8.24877757445035,0.8,8.4152490318411
"195",137.673611111111,0.5,8.2,0.5,8.2,0.5,8.2
"196",137.677083333333,0.6,NA,0.6,8.15112499844109,0.6,8.50317355079692
"197",137.680555555556,0.5,7.3,0.5,7.3,0.5,7.3
"198",137.684027777778,0.6,NA,0.6,7.6735566481346,0.6,8.85487924018151
"199",137.6875,0.5,8.3,0.5,8.3,0.5,8.3
"200",137.690972222222,0.6,NA,0.6,7.77786467688411,0.6,9.57242030857662
"201",137.694444444444,0.5,12.4,0.5,12.4,0.5,12.4
"202",137.697916666667,0.8,NA,0.8,9.37409921709885,0.8,10.0594400049683
"203",137.701388888889,0.8,10.4,0.8,10.4,0.8,10.4
"204",137.704861111111,0.7,NA,0.7,9.78650940329521,0.7,10.1725996248311
"205",137.708333333333,0.7,8.8,0.7,8.8,0.7,8.8
"206",137.711805555556,0.7,NA,0.7,9.31992742234571,0.7,10.5033810090283
"207",137.715277777778,0.7,9.6,0.7,9.6,0.7,9.6
"208",137.71875,0.9,NA,0.9,9.35510786568107,0.9,11.2624444087126
"209",137.722222222222,0.9,12.8,0.9,12.8,0.9,12.8
"210",137.725694444444,0.8,NA,0.8,10.7739891170334,0.8,12.0871715821139
"211",137.729166666667,0.9,12.6,0.9,12.6,0.9,12.6
"212",137.732638888889,0.7,13.8,0.7,13.8,0.7,13.8
"213",137.736111111111,1,NA,1,12.122811532974,1,12.9032979137103
"214",137.739583333333,0.8,11.8,0.8,11.8,0.8,11.8
"215",137.743055555556,0.9,NA,0.9,11.9547620786231,0.9,13.456906611886
"216",137.746527777778,0.8,14.2,0.8,14.2,0.8,14.2
"217",137.75,0.9,NA,0.9,12.7037961994596,0.9,14.1916104561894
"218",137.753472222222,0.9,15.3,0.9,15.3,0.9,15.3
"219",137.756944444444,0.8,15.6,0.8,15.6,0.8,15.6
"220",137.760416666667,0.9,NA,0.9,14.131412059235,0.9,14.9140773338754
"221",137.763888888889,0.9,15.2,0.9,15.2,0.9,15.2
"222",137.767361111111,0.8,15.5,0.8,15.5,0.8,15.5
"223",137.770833333333,1.1,15.9,1.1,15.9,1.1,15.9
"224",137.774305555556,0.9,13.9,0.9,13.9,0.9,13.9
"225",137.777777777778,0.9,15.5,0.9,15.5,0.9,15.5
"226",137.78125,0.9,NA,0.9,14.7148441890735,0.9,15.645101057046
"227",137.784722222222,0.9,17.2,0.9,17.2,0.9,17.2
"228",137.788194444444,0.9,16.3,0.9,16.3,0.9,16.3
"229",137.791666666667,1.3,16,1.3,16,1.3,16
"230",137.795138888889,1.1,15.8,1.1,15.8,1.1,15.8
"231",137.798611111111,0.8,15.7,0.8,15.7,0.8,15.7
"232",137.802083333333,0.9,15.9,0.9,15.9,0.9,15.9
"233",137.805555555556,0.9,16.7,0.9,16.7,0.9,16.7
"234",137.809027777778,0.9,NA,0.9,15.7297001304494,0.9,15.3643534563103
"235",137.8125,0.9,16.2,0.9,16.2,0.9,16.2
"236",137.815972222222,0.8,13.2,0.8,13.2,0.8,13.2
"237",137.819444444444,0.9,NA,0.9,14.6784249181524,0.9,14.6429814695145
"238",137.822916666667,0.8,14.7,0.8,14.7,0.8,14.7
"239",137.826388888889,0.7,13.4,0.7,13.4,0.7,13.4
"240",137.829861111111,0.9,13.5,0.9,13.5,0.9,13.5
"241",137.833333333333,0.9,15.5,0.9,15.5,0.9,15.5
"242",137.836805555556,1,14.6,1,14.6,1,14.6
"243",137.840277777778,0.8,14.8,0.8,14.8,0.8,14.8
"244",137.84375,0.9,NA,0.9,14.2579472237138,0.9,15.013010601735
"245",137.847222222222,0.8,16,0.8,16,0.8,16
"246",137.850694444444,0.9,15.5,0.9,15.5,0.9,15.5
"247",137.854166666667,0.8,17.5,0.8,17.5,0.8,17.5
"248",137.857638888889,0.9,NA,0.9,15.4591840991924,0.9,14.8611403555989
"249",137.861111111111,0.9,15.1,0.9,15.1,0.9,15.1
"250",137.864583333333,0.8,NA,0.8,15.1017266901507,0.8,14.1037639844636
"251",137.868055555556,0.8,12.4,0.8,12.4,0.8,12.4
"252",137.871527777778,1,NA,1,13.8047621742667,1,13.4821249460269
"253",137.875,1,13.1,1,13.1,1,13.1
"254",137.878472222222,0.9,12.3,0.9,12.3,0.9,12.3
"255",137.881944444444,0.8,11.9,0.8,11.9,0.8,11.9
"256",137.885416666667,0.9,NA,0.9,12.5905990507189,0.9,13.3408587059601
"257",137.888888888889,0.9,14.9,0.9,14.9,0.9,14.9
"258",137.892361111111,0.9,NA,0.9,13.343313638819,0.9,13.5432264681751
"259",137.895833333333,0.8,13.7,0.8,13.7,0.8,13.7
"260",137.899305555556,0.8,NA,0.8,13.313122796577,0.8,13.5348007546614
"261",137.902777777778,1,13.9,1,13.9,1,13.9
"262",137.90625,0.9,12.6,0.9,12.6,0.9,12.6
"263",137.909722222222,0.8,NA,0.8,13.0983923842028,0.8,13.551471073636
"264",137.913194444444,0.9,13.9,0.9,13.9,0.9,13.9
"265",137.916666666667,1,NA,1,13.2545675336596,1,13.6953877361715
"266",137.920138888889,0.8,13.4,0.8,13.4,0.8,13.4
"267",137.923611111111,0.9,NA,0.9,13.1934331857895,0.9,13.8964935640939
"268",137.927083333333,1,14.6,1,14.6,1,14.6
"269",137.930555555556,1,NA,1,13.6789726361974,1,14.0966596595817
"270",137.934027777778,0.8,15.1,0.8,15.1,0.8,15.1
"271",137.9375,0.8,NA,0.8,14.0712265905065,0.8,14.112740617477
"272",137.940972222222,0.9,14.1,0.9,14.1,0.9,14.1
"273",137.944444444444,0.8,NA,0.8,13.8922365477712,0.8,13.9974596524942
"274",137.947916666667,0.9,12.6,0.9,12.6,0.9,12.6
"275",137.951388888889,0.8,NA,0.8,13.2286332010577,0.8,14.1285942812614
"276",137.954861111111,0.8,14,0.8,14,0.8,14
"277",137.958333333333,0.8,15.2,0.8,15.2,0.8,15.2
"278",137.961805555556,1,16,1,16,1,16
"279",137.965277777778,0.8,14.6,0.8,14.6,0.8,14.6
"280",137.96875,1,14.5,1,14.5,1,14.5
"281",137.972222222222,1,15,1,15,1,15
"282",137.975694444444,0.9,15,0.9,15,0.9,15
"283",137.979166666667,1,14.1,1,14.1,1,14.1
"284",137.982638888889,0.9,NA,0.9,14.3497833867804,0.9,14.4684672284532
"285",137.986111111111,0.8,15.2,0.8,15.2,0.8,15.2
"286",137.989583333333,0.9,14.8,0.9,14.8,0.9,14.8
"287",137.993055555556,0.9,13.2,0.9,13.2,0.9,13.2
"288",137.996527777778,0.9,13.1,0.9,13.1,0.9,13.1
"289",138,0.8,NA,0.8,13.6185643054863,0.8,14.1892513994657
"290",138.003472222222,1,15.6,1,15.6,1,15.6
"291",138.006944444444,1.1,14.2,1.1,14.2,1.1,14.2
"292",138.010416666667,0.9,NA,0.9,14.2089614684362,0.9,14.1478201531567
"293",138.013888888889,1,14.9,1,14.9,1,14.9
"294",138.017361111111,1,NA,1,14.3569689073754,1,13.8871735432115
"295",138.020833333333,1.1,14.1,1.1,14.1,1.1,14.1
"296",138.024305555556,0.9,NA,0.9,14.2530485745328,0.9,13.4627211182205
"297",138.027777777778,0.8,11,0.8,11,0.8,11
"298",138.03125,1,NA,1,12.8250718257986,1,13.3297951661375
"299",138.034722222222,1.1,13.4,1.1,13.4,1.1,13.4
"300",138.038194444444,1,NA,1,13.1215926359733,1,13.5744290947227
"301",138.041666666667,0.9,12.5,0.9,12.5,0.9,12.5
"302",138.045138888889,1,12.7,1,12.7,1,12.7
"303",138.048611111111,0.9,18.3,0.9,18.3,0.9,18.3
"304",138.052083333333,0.9,NA,0.9,14.4688702201652,0.9,14.5792466515376
"305",138.055555555556,0.9,14.5,0.9,14.5,0.9,14.5
"306",138.059027777778,0.9,15.2,0.9,15.2,0.9,15.2
"307",138.0625,1,13.9,1,13.9,1,13.9
"308",138.065972222222,0.9,14.9,0.9,14.9,0.9,14.9
"309",138.069444444444,0.8,NA,0.8,14.3624488539749,0.8,14.3845929341549
"310",138.072916666667,0.8,12.2,0.8,12.2,0.8,12.2
"311",138.076388888889,0.9,NA,0.9,13.3509343305604,0.9,14.6000512220668
"312",138.079861111111,1,15.7,1,15.7,1,15.7
"313",138.083333333333,0.9,15.3,0.9,15.3,0.9,15.3
"314",138.086805555556,1.2,16.5,1.2,16.5,1.2,16.5
"315",138.090277777778,0.9,NA,0.9,15.1199662807735,0.9,15.1481274169134
"316",138.09375,0.8,15.7,0.8,15.7,0.8,15.7
"317",138.097222222222,1,14.6,1,14.6,1,14.6
"318",138.100694444444,0.8,13.2,0.8,13.2,0.8,13.2
"319",138.104166666667,1,16.2,1,16.2,1,16.2
"320",138.107638888889,0.8,15.8,0.8,15.8,0.8,15.8
"321",138.111111111111,0.9,15.9,0.9,15.9,0.9,15.9
"322",138.114583333333,0.9,16.3,0.9,16.3,0.9,16.3
"323",138.118055555556,0.9,14.5,0.9,14.5,0.9,14.5
"324",138.121527777778,0.8,15.2,0.8,15.2,0.8,15.2
"325",138.125,1,13.1,1,13.1,1,13.1
"326",138.128472222222,0.9,13.1,0.9,13.1,0.9,13.1
"327",138.131944444444,0.8,NA,0.8,13.8234184821318,0.8,14.2875932058753
"328",138.135416666667,0.9,15.3,0.9,15.3,0.9,15.3
"329",138.138888888889,0.9,14.7,0.9,14.7,0.9,14.7
"330",138.142361111111,1,13.9,1,13.9,1,13.9
"331",138.145833333333,0.9,14,0.9,14,0.9,14
"332",138.149305555556,0.8,14.4,0.8,14.4,0.8,14.4
"333",138.152777777778,0.9,14,0.9,14,0.9,14
"334",138.15625,0.9,NA,0.9,13.8906923998973,0.9,14.210650526935
"335",138.159722222222,0.9,14.5,0.9,14.5,0.9,14.5
"336",138.163194444444,0.8,NA,0.8,13.9649863037493,0.8,14.2554225383775
"337",138.166666666667,0.8,12.9,0.8,12.9,0.8,12.9
"338",138.170138888889,0.9,15.9,0.9,15.9,0.9,15.9
"339",138.173611111111,0.9,14.9,0.9,14.9,0.9,14.9
"340",138.177083333333,0.9,NA,0.9,14.2522627178688,0.9,14.541735886375
"341",138.180555555556,0.8,15.5,0.8,15.5,0.8,15.5
"342",138.184027777778,0.8,14.4,0.8,14.4,0.8,14.4
"343",138.1875,0.8,NA,0.8,14.2943564924507,0.8,14.3196337779359
"344",138.190972222222,0.6,13.2,0.6,13.2,0.6,13.2
"345",138.194444444444,0.7,NA,0.7,13.5372715750174,0.7,14.2988692748554
"346",138.197916666667,0.7,12.9,0.7,12.9,0.7,12.9
"347",138.201388888889,0.9,NA,0.9,12.9885433059854,0.9,14.6992728090108
"348",138.204861111111,0.9,14.6,0.9,14.6,0.9,14.6
"349",138.208333333333,0.9,16,0.9,16,0.9,16
"350",138.211805555556,1.1,17,1.1,17,1.1,17
"351",138.215277777778,0.9,17.2,0.9,17.2,0.9,17.2
"352",138.21875,0.9,17.5,0.9,17.5,0.9,17.5
"353",138.222222222222,0.8,14.4,0.8,14.4,0.8,14.4
"354",138.225694444444,0.8,NA,0.8,15.3416808860358,0.8,15.8793962519204
"355",138.229166666667,0.8,15.2,0.8,15.2,0.8,15.2
"356",138.232638888889,0.8,13.7,0.8,13.7,0.8,13.7
"357",138.236111111111,0.9,NA,0.9,14.3924357458306,0.9,16.6743893528157
"358",138.239583333333,1.2,17.7,1.2,17.7,1.2,17.7
"359",138.243055555556,1,19.8,1,19.8,1,19.8
"360",138.246527777778,0.9,20.2,0.9,20.2,0.9,20.2
"361",138.25,0.9,19.1,0.9,19.1,0.9,19.1
"362",138.253472222222,0.9,17.3,0.9,17.3,0.9,17.3
"363",138.256944444444,0.8,18.4,0.8,18.4,0.8,18.4
"364",138.260416666667,0.9,17.5,0.9,17.5,0.9,17.5
"365",138.263888888889,0.9,16.3,0.9,16.3,0.9,16.3
"366",138.267361111111,0.8,16.2,0.8,16.2,0.8,16.2
"367",138.270833333333,0.9,15.6,0.9,15.6,0.9,15.6
"368",138.274305555556,0.8,16.2,0.8,16.2,0.8,16.2
"369",138.277777777778,0.8,17.8,0.8,17.8,0.8,17.8
"370",138.28125,0.8,17.7,0.8,17.7,0.8,17.7
"371",138.284722222222,0.8,21.6,0.8,21.6,0.8,21.6
"372",138.288194444444,0.9,19.4,0.9,19.4,0.9,19.4
"373",138.291666666667,0.9,18.9,0.9,18.9,0.9,18.9
"374",138.295138888889,0.9,16.1,0.9,16.1,0.9,16.1
"375",138.298611111111,0.8,17.8,0.8,17.8,0.8,17.8
"376",138.302083333333,0.8,17.2,0.8,17.2,0.8,17.2
"377",138.305555555556,0.9,18.8,0.9,18.8,0.9,18.8
"378",138.309027777778,0.9,19.5,0.9,19.5,0.9,19.5
"379",138.3125,1,15.1,1,15.1,1,15.1
"380",138.315972222222,0.8,17.6,0.8,17.6,0.8,17.6
"381",138.319444444444,0.9,18,0.9,18,0.9,18
"382",138.322916666667,1,19.3,1,19.3,1,19.3
"383",138.326388888889,1.1,17.4,1.1,17.4,1.1,17.4
"384",138.329861111111,0.8,18,0.8,18,0.8,18
"385",138.333333333333,0.9,17.3,0.9,17.3,0.9,17.3
"386",138.336805555556,0.9,19.2,0.9,19.2,0.9,19.2
"387",138.340277777778,0.9,17.2,0.9,17.2,0.9,17.2
"388",138.34375,0.8,16.4,0.8,16.4,0.8,16.4
"389",138.347222222222,0.8,18.1,0.8,18.1,0.8,18.1
"390",138.350694444444,0.9,20.2,0.9,20.2,0.9,20.2
"391",138.354166666667,1,18.2,1,18.2,1,18.2
"392",138.357638888889,0.9,18.8,0.9,18.8,0.9,18.8
"393",138.361111111111,0.8,17.7,0.8,17.7,0.8,17.7
"394",138.364583333333,0.8,15.6,0.8,15.6,0.8,15.6
"395",138.368055555556,0.7,17.1,0.7,17.1,0.7,17.1
"396",138.371527777778,0.8,16.8,0.8,16.8,0.8,16.8
"397",138.375,0.9,16.6,0.9,16.6,0.9,16.6
"398",138.378472222222,0.9,16.7,0.9,16.7,0.9,16.7
"399",138.381944444444,0.9,15.9,0.9,15.9,0.9,15.9
"400",138.385416666667,0.8,17.2,0.8,17.2,0.8,17.2
"401",138.388888888889,0.9,16.4,0.9,16.4,0.9,16.4
"402",138.392361111111,0.8,15.4,0.8,15.4,0.8,15.4
"403",138.395833333333,1,16,1,16,1,16
"404",138.399305555556,0.9,18.1,0.9,18.1,0.9,18.1
"405",138.402777777778,0.8,16.5,0.8,16.5,0.8,16.5
"406",138.40625,0.8,16.2,0.8,16.2,0.8,16.2
"407",138.409722222222,0.9,16.4,0.9,16.4,0.9,16.4
"408",138.413194444444,0.9,17.9,0.9,17.9,0.9,17.9
