"DOY","Ztherm","Lake","Year","DOC","kPAR","cumulative.load","daily.load","Manual_Chl"
204,NA,"L",2024,4.00385714285714,0.653499873429453,16.5,0.3,4.156056474
205,NA,"L",2024,4.006,0.649476926797176,16.8,0.3,4.59858634
206,3.75,"L",2024,4.035,0.645453980164899,17.1,0.3,6.798166438
207,NA,"L",2024,4.064,0.641431033532622,17.4,0.3,3.381374328
208,NA,"L",2024,4.093,0.637408086900345,17.7,0.3,0.958852002
209,NA,"L",2024,4.122,0.633385140268067,18,0.3,3.120599152
210,NA,"L",2024,4.151,0.62936219363579,18.3,0.3,3.534950638
211,NA,"L",2024,4.18,0.625339247003513,18.6,0.3,3.237467386
212,3.75,"L",2024,4.209,0.621316300371236,18.9,0.3,3.655016745
213,NA,"L",2024,4.18685714285714,0.63290583677834,19.2,0.3,3.244794723
214,NA,"L",2024,4.16471428571429,0.644495373185444,19.5,0.3,5.015322518
215,NA,"L",2024,4.14257142857143,0.656084909592548,19.8,0.3,3.075492848
216,NA,"L",2024,4.12042857142857,0.667674445999653,20.1,0.3,3.238768998
217,NA,"L",2024,4.09828571428571,0.679263982406757,20.4,0.3,5.511346469
218,NA,"L",2024,4.07614285714286,0.690853518813861,20.7,0.3,4.752491753
219,4.25,"L",2024,4.054,0.702443055220965,21,0.3,5.713508175
220,NA,"L",2024,4.06057142857143,0.702166918454483,21.3,0.3,5.585266724
221,NA,"L",2024,4.06714285714286,0.701890781688002,21.6,0.3,6.412019453
222,NA,"L",2024,4.07371428571429,0.70161464492152,21.9,0.3,5.926660886
223,NA,"L",2024,4.08028571428571,0.701338508155039,22.2,0.3,6.411688608
224,NA,"L",2024,4.08685714285714,0.701062371388557,22.5,0.3,5.992427563
225,NA,"L",2024,4.09342857142857,0.700786234622076,22.8,0.3,7.102329267
226,4.75,"L",2024,4.1,0.700510097855594,23.1,0.3,4.943519669
227,NA,"L",2024,4.08157142857143,0.701672727163341,23.4,0.3,3.832531401
228,NA,"L",2024,4.06314285714286,0.702835356471087,23.7,0.3,4.544933798
229,NA,"L",2024,4.04471428571429,0.703997985778834,24,0.3,6.558410341
230,NA,"L",2024,4.02628571428571,0.70516061508658,24.3,0.3,10.42647967
231,NA,"L",2024,4.00785714285714,0.706323244394327,24.6,0.3,4.945255732
232,NA,"L",2024,3.98942857142857,0.707485873702073,24.9,0.3,6.73281767
233,4.75,"L",2024,3.971,0.70864850300982,25.2,0.3,5.51892281
234,NA,"L",2024,3.971,0.70864850300982,25.5,0.3,5.566895273
235,NA,"L",2024,3.971,0.70864850300982,25.8,0.3,5.385366079
236,NA,"L",2024,3.971,0.70864850300982,26.1,0.3,5.462853361
237,NA,"L",2024,3.971,0.70864850300982,26.4,0.3,5.460502623
238,NA,"L",2024,3.971,0.70864850300982,26.7,0.3,5.245375292
239,NA,"L",2024,3.971,0.70864850300982,27,0.3,5.256711072
240,NA,"L",2024,3.971,0.70864850300982,27.3,0.3,5.256711072
241,NA,"L",2024,3.971,0.70864850300982,27.6,0.3,5.256711072
242,NA,"L",2024,3.971,0.70864850300982,27.9,0.3,5.256711072
243,NA,"L",2024,3.971,0.70864850300982,28.2,0.3,5.256711072
244,NA,"L",2024,3.971,0.70864850300982,28.5,0.3,5.256711072
245,NA,"L",2024,3.971,0.70864850300982,28.8,0.3,5.256711072
150,NA,"L",2025,3.841,0.653973459686762,0.3,0.3,3.75726251958304
151,NA,"L",2025,3.828,0.653973459686762,0.6,0.3,4.03904371357574
152,NA,"L",2025,3.815,0.653973459686762,0.9,0.3,3.20314139095632
153,NA,"L",2025,3.802,0.653973459686762,1.2,0.3,2.675458226336
154,3.25,"L",2025,3.789,0.653973459686762,1.5,0.3,3.75087112480694
155,NA,"L",2025,3.79971428571429,0.696279678014502,1.8,0.3,3.39675076479302
156,NA,"L",2025,3.81042857142857,0.738585896342241,2.1,0.3,3.04207058093479
157,NA,"L",2025,3.82114285714286,0.780892114669981,2.4,0.3,3.56855312801032
158,NA,"L",2025,3.83185714285714,0.823198332997721,2.7,0.3,2.86207197872795
159,NA,"L",2025,3.84257142857143,0.865504551325461,3,0.3,3.02477437488357
160,NA,"L",2025,3.85328571428571,0.9078107696532,3.3,0.3,3.91973419518075
161,2.75,"L",2025,3.864,0.95011698798094,3.6,0.3,4.53004318013092
162,NA,"L",2025,3.85271428571429,0.909688723881241,3.9,0.3,3.34940690630851
163,NA,"L",2025,3.84142857142857,0.869260459781543,4.2,0.3,4.76203923094327
164,NA,"L",2025,3.83014285714286,0.828832195681844,4.5,0.3,3.30539325965054
165,NA,"L",2025,3.81885714285714,0.788403931582146,4.8,0.3,4.42263535994997
166,NA,"L",2025,3.80757142857143,0.747975667482447,5.1,0.3,4.80679379531742
167,NA,"L",2025,3.79628571428571,0.707547403382749,5.4,0.3,6.32586839636433
168,3.25,"L",2025,3.785,0.66711913928305,5.7,0.3,3.62622891427142
169,NA,"L",2025,3.80371428571429,0.671798259561356,6,0.3,3.77408074228975
170,NA,"L",2025,3.82242857142857,0.676477379839663,6.3,0.3,3.62697679713652
171,NA,"L",2025,3.84114285714286,0.681156500117969,6.6,0.3,3.11974940424546
172,NA,"L",2025,3.85985714285714,0.685835620396275,6.9,0.3,5.45916270265399
173,NA,"L",2025,3.87857142857143,0.690514740674581,7.2,0.3,4.12469676175418
174,NA,"L",2025,3.89728571428571,0.695193860952888,7.5,0.3,3.25215427325036
175,3.25,"L",2025,3.916,0.699872981231194,7.8,0.3,3.20187721642766
176,NA,"L",2025,3.92557142857143,0.69815090903617,8.1,0.3,2.50817363283579
177,NA,"L",2025,3.93514285714286,0.696428836841146,8.4,0.3,4.00073974774349
178,NA,"L",2025,3.94471428571429,0.694706764646122,8.7,0.3,4.17544918999055
179,NA,"L",2025,3.95428571428571,0.692984692451098,9,0.3,3.25151347954988
180,NA,"L",2025,3.96385714285714,0.691262620256074,9.3,0.3,4.52034159833142
181,NA,"L",2025,3.97342857142857,0.68954054806105,9.6,0.3,3.15355997838183
182,4.25,"L",2025,3.983,0.687818475866026,9.9,0.3,4.03013702939654
183,NA,"L",2025,3.99853571428571,0.692445113177677,10.2,0.3,3.49603373876084
184,NA,"L",2025,4.01407142857143,0.697071750489327,10.5,0.3,3.63274394044082
185,NA,"L",2025,4.02960714285714,0.701698387800978,10.8,0.3,3.36313521482636
186,NA,"L",2025,4.04514285714286,0.706325025112629,11.1,0.3,3.46294666946836
187,NA,"L",2025,4.06067857142857,0.71095166242428,11.4,0.3,5.33421228427884
188,NA,"L",2025,4.07621428571429,0.71557829973593,11.7,0.3,3.7850525931232
189,3.75,"L",2025,4.09175,0.720204937047581,12,0.3,3.96065879829348
190,NA,"L",2025,4.10728571428571,0.712719409502791,12.3,0.3,4.71232199796487
191,NA,"L",2025,4.12282142857143,0.705233881958002,12.6,0.3,4.96523352033508
192,NA,"L",2025,4.13835714285714,0.697748354413212,12.9,0.3,3.42699692397048
193,NA,"L",2025,4.15389285714286,0.690262826868422,13.2,0.3,3.92299823809256
194,NA,"L",2025,4.16942857142857,0.682777299323632,13.5,0.3,3.54795631201547
195,NA,"L",2025,4.18496428571429,0.675291771778843,13.8,0.3,3.2400218544784
196,4.25,"L",2025,4.2005,0.667806244234053,14.1,0.3,4.36582499344196
197,NA,"L",2025,4.28157142857143,0.677119109908043,14.4,0.3,4.81111479957757
198,NA,"L",2025,4.36264285714286,0.686431975582033,14.7,0.3,4.8845440114045
199,NA,"L",2025,4.44371428571429,0.695744841256023,15,0.3,4.38773996386959
200,NA,"L",2025,4.52478571428571,0.705057706930014,15.3,0.3,3.70730237703612
201,NA,"L",2025,4.60585714285714,0.714370572604004,15.6,0.3,4.15151519702025
202,NA,"L",2025,4.68692857142857,0.723683438277994,15.9,0.3,4.68218989310095
203,3.75,"L",2025,4.768,0.732996303951984,16.2,0.3,5.57419039575149
204,NA,"L",2025,4.66442857142857,0.734336196885317,16.5,0.3,7.41274854188553
205,NA,"L",2025,4.56085714285714,0.735676089818651,16.8,0.3,8.85945959889
206,NA,"L",2025,4.45728571428571,0.737015982751984,17.1,0.3,6.57819136365094
207,NA,"L",2025,4.35371428571429,0.738355875685317,17.4,0.3,5.37114237448696
208,NA,"L",2025,4.25014285714286,0.73969576861865,17.7,0.3,4.36054105734386
209,NA,"L",2025,4.14657142857143,0.741035661551984,18,0.3,6.20432306516658
210,3.75,"L",2025,4.043,0.742375554485317,18.3,0.3,5.10805041632913
211,NA,"L",2025,4.144,0.738058175492111,18.6,0.3,4.42212603343532
212,NA,"L",2025,4.245,0.733740796498904,18.9,0.3,3.74052613737613
213,NA,"L",2025,4.346,0.729423417505698,19.2,0.3,4.42159407018669
214,NA,"L",2025,4.447,0.725106038512491,19.5,0.3,4.4992929183005
215,NA,"L",2025,4.548,0.720788659519285,19.8,0.3,4.45530452030736
216,NA,"L",2025,4.649,0.716471280526078,20.1,0.3,4.103797832425
217,NA,"L",2025,4.75,0.712153901532872,20.4,0.3,4.96802654505129
218,NA,"L",2025,4.66985714285714,0.707836522539666,20.7,0.3,4.2129582582025
219,NA,"L",2025,4.58971428571429,0.703519143546459,21,0.3,5.016524876969
220,NA,"L",2025,4.50957142857143,0.699201764553253,21.3,0.3,5.00208960583594
221,NA,"L",2025,4.42942857142857,0.694884385560046,21.6,0.3,5.51509110718022
222,NA,"L",2025,4.34928571428571,0.69056700656684,21.9,0.3,6.2560445197462
223,NA,"L",2025,4.26914285714286,0.686249627573633,22.2,0.3,5.49425312290408
224,3.75,"L",2025,4.189,0.681932248580427,22.5,0.3,5.28890399056569
225,NA,"L",2025,4.18685714285714,0.676986595726118,22.8,0.3,4.80937699492247
226,NA,"L",2025,4.18471428571429,0.672040942871809,23.1,0.3,5.31898472745634
227,NA,"L",2025,4.18257142857143,0.6670952900175,23.4,0.3,4.55854979336604
228,NA,"L",2025,4.18042857142857,0.66214963716319,23.7,0.3,7.37528997100324
229,NA,"L",2025,4.17828571428571,0.657203984308881,24,0.3,5.98487298884321
230,NA,"L",2025,4.17614285714286,0.652258331454572,24.3,0.3,4.66332739918674
231,4.25,"L",2025,4.174,0.647312678600263,24.6,0.3,5.76968035979611
232,NA,"L",2025,4.174,0.647312678600263,24.9,0.3,7.80340459055008
233,NA,"L",2025,4.174,0.647312678600263,25.2,0.3,6.50170532209252
234,NA,"L",2025,4.174,0.647312678600263,25.5,0.3,4.45160080237008
235,NA,"L",2025,4.174,0.647312678600263,25.8,0.3,4.45160080237008
236,NA,"L",2025,4.174,0.647312678600263,26.1,0.3,4.45160080237008
237,NA,"L",2025,4.174,0.647312678600263,26.4,0.3,4.45160080237008
238,NA,"L",2025,4.174,0.647312678600263,26.7,0.3,4.45160080237008
239,NA,"L",2025,4.174,0.647312678600263,27,0.3,4.45160080237008
240,NA,"L",2025,4.174,0.647312678600263,27.3,0.3,4.45160080237008
241,NA,"L",2025,4.174,0.647312678600263,27.6,0.3,4.45160080237008
242,NA,"L",2025,4.174,0.647312678600263,27.9,0.3,4.45160080237008
243,NA,"L",2025,4.174,0.647312678600263,28.2,0.3,4.45160080237008
244,NA,"L",2025,4.174,0.647312678600263,28.5,0.3,4.45160080237008
245,NA,"L",2025,4.174,0.647312678600263,28.8,0.3,4.45160080237008
150,NA,"R",2013,4.806428571,1.02439365537941,0.3,0.3,3.796434685
151,NA,"R",2013,4.819428571,1.01829264348921,0.6,0.3,3.505616562
152,NA,"R",2013,4.832428571,1.01219163159901,0.9,0.3,5.410756778
153,NA,"R",2013,4.845428571,1.00609061970882,1.2,0.3,4.752423141
154,1.75,"R",2013,4.858428571,0.999989607818619,2,0.8,5.898230459
155,NA,"R",2013,4.885428571,1.00383599912692,2.8,0.8,3.920414438
156,NA,"R",2013,4.912428571,1.00768239043522,3.6,0.8,5.303552784
157,NA,"R",2013,4.939428571,1.01152878174352,4.4,0.8,3.943452381
158,NA,"R",2013,4.966428571,1.01537517305182,5.2,0.8,3.844980974
159,NA,"R",2013,4.993428571,1.01922156436012,6,0.8,4.518079577
160,NA,"R",2013,5.020428571,1.02306795566842,6.8,0.8,4.036638275
161,2.25,"R",2013,5.047428571,1.02691434697672,7.9125,1.1125,3.666824712
162,NA,"R",2013,5.06528571385714,1.05359021870787,9.025,1.1125,3.998605561
163,NA,"R",2013,5.08314285671429,1.08026609043902,10.1375,1.1125,3.197333266
164,NA,"R",2013,5.10099999957143,1.10694196217017,11.25,1.1125,2.519523662
165,NA,"R",2013,5.11885714242857,1.13361783390131,12.3625,1.1125,2.097084773
166,NA,"R",2013,5.13671428528571,1.16029370563246,13.475,1.1125,2.521994065
167,NA,"R",2013,5.15457142814286,1.18696957736361,14.5875,1.1125,1.77731123
168,1.75,"R",2013,5.172428571,1.21364544909476,16.0125,1.425,1.339647765
169,NA,"R",2013,5.231428571,1.1921001473655,17.4375,1.425,1.401695093
170,NA,"R",2013,5.290428571,1.17055484563625,18.8625,1.425,2.056524205
171,NA,"R",2013,5.349428571,1.14900954390699,20.2875,1.425,2.314365322
172,NA,"R",2013,5.408428571,1.12746424217774,21.7125,1.425,3.001539476
173,NA,"R",2013,5.467428571,1.10591894044848,23.1375,1.425,2.637126329
174,NA,"R",2013,5.526428571,1.08437363871923,24.5625,1.425,2.333554033
175,2.75,"R",2013,5.585428571,1.06282833698997,26.3,1.7375,2.186134178
176,NA,"R",2013,5.56999999957143,1.08973698547678,28.0375,1.7375,2.385547395
177,NA,"R",2013,5.55457142814286,1.11664563396358,29.775,1.7375,2.663209187
178,NA,"R",2013,5.53914285671429,1.14355428245039,31.5125,1.7375,2.797759966
179,NA,"R",2013,5.52371428528571,1.17046293093719,33.25,1.7375,4.010785222
180,NA,"R",2013,5.50828571385714,1.197371579424,34.9875,1.7375,4.278048341
181,NA,"R",2013,5.49285714242857,1.2242802279108,36.725,1.7375,3.293966233
182,2.25,"R",2013,5.477428571,1.25118887639761,38.775,2.05,3.876521699
183,NA,"R",2013,5.52371428528571,1.25501572658001,40.825,2.05,3.617818813
184,NA,"R",2013,5.56999999957143,1.2588425767624,42.875,2.05,3.434549392
185,NA,"R",2013,5.61628571385714,1.2626694269448,44.925,2.05,2.986487254
186,NA,"R",2013,5.66257142814286,1.2664962771272,46.975,2.05,2.696760705
187,NA,"R",2013,5.70885714242857,1.2703231273096,49.025,2.05,2.446330796
188,NA,"R",2013,5.75514285671429,1.27414997749199,51.075,2.05,1.986261351
189,2.25,"R",2013,5.801428571,1.27797682767439,53.4375,2.3625,3.519289955
190,NA,"R",2013,5.84699999957143,1.27816700377587,55.8,2.3625,3.127989632
191,NA,"R",2013,5.89257142814286,1.27835717987734,58.1625,2.3625,4.570762354
192,NA,"R",2013,5.93814285671429,1.27854735597882,60.525,2.3625,4.140912256
193,NA,"R",2013,5.98371428528571,1.2787375320803,62.8875,2.3625,4.048243423
194,NA,"R",2013,6.02928571385714,1.27892770818178,65.25,2.3625,4.420240133
195,NA,"R",2013,6.07485714242857,1.27911788428325,67.6125,2.3625,3.433285465
196,2.75,"R",2013,6.120428571,1.27930806038473,70.2875,2.675,2.681651031
197,NA,"R",2013,6.09628571385714,1.29540721693031,72.9625,2.675,3.499469281
198,NA,"R",2013,6.07214285671429,1.3115063734759,75.6375,2.675,2.892554494
199,NA,"R",2013,6.04799999957143,1.32760553002148,78.3125,2.675,3.301894503
200,NA,"R",2013,6.02385714242857,1.34370468656706,80.9875,2.675,3.640052439
201,NA,"R",2013,5.99971428528571,1.35980384311264,83.6625,2.675,2.828438922
202,NA,"R",2013,5.97557142814286,1.37590299965823,86.3375,2.675,3.402951215
203,2.25,"R",2013,5.951428571,1.39200215620381,89.6375,3.3,3.231746552
204,NA,"R",2013,5.90457142814286,1.38812692505096,92.9375,3.3,3.734100101
205,NA,"R",2013,5.85771428528571,1.38425169389811,96.2375,3.3,3.229276149
206,NA,"R",2013,5.81085714242857,1.38037646274526,99.5375,3.3,3.900651215
207,NA,"R",2013,5.76399999957143,1.37650123159242,102.8375,3.3,4.102477384
208,NA,"R",2013,5.71714285671429,1.37262600043957,106.1375,3.3,5.148606819
209,NA,"R",2013,5.67028571385714,1.36875076928672,109.4375,3.3,5.378067028
210,3.25,"R",2013,5.623428571,1.36487553813387,113.3625,3.925,4.284770134
211,NA,"R",2013,5.62828571385714,1.35054805738268,117.2875,3.925,9.77159234
212,NA,"R",2013,5.63314285671429,1.33622057663148,121.2125,3.925,2.698369339
213,NA,"R",2013,5.63799999957143,1.32189309588029,125.1375,3.925,4.73926681
214,NA,"R",2013,5.64285714242857,1.3075656151291,129.0625,3.925,5.026925115
215,NA,"R",2013,5.64771428528571,1.29323813437791,132.9875,3.925,5.092821675
216,NA,"R",2013,5.65257142814286,1.27891065362671,136.9125,3.925,3.504065379
217,3.25,"R",2013,5.657428571,1.26458317287552,141.4625,4.55,9.541844874
218,NA,"R",2013,5.66899999957143,1.2633664424545,146.0125,4.55,6.773442486
219,NA,"R",2013,5.68057142814286,1.26214971203348,150.5625,4.55,8.98973856
220,NA,"R",2013,5.69214285671429,1.26093298161246,155.1125,4.55,5.423396048
221,NA,"R",2013,5.70371428528571,1.25971625119144,159.6625,4.55,4.866348929
222,NA,"R",2013,5.71528571385714,1.25849952077042,164.2125,4.55,3.016649149
223,NA,"R",2013,5.72685714242857,1.2572827903494,168.7625,4.55,5.600460737
224,3.25,"R",2013,5.738428571,1.25606605992838,173.9375,5.175,3.382900736
225,NA,"R",2013,5.72599999957143,1.25193164884293,179.1125,5.175,3.159645259
226,NA,"R",2013,5.71357142814286,1.24779723775749,184.2875,5.175,2.541814739
227,NA,"R",2013,5.70114285671429,1.24366282667204,189.4625,5.175,2.962587543
228,NA,"R",2013,5.68871428528571,1.2395284155866,194.6375,5.175,4.309646517
229,NA,"R",2013,5.67628571385714,1.23539400450115,199.8125,5.175,5.700885486
230,NA,"R",2013,5.66385714242857,1.23125959341571,204.9875,5.175,3.341995461
231,2.75,"R",2013,5.651428571,1.22712518233026,210.7875,5.8,5.805906333
232,NA,"R",2013,5.64528571385714,1.20799555506129,216.5875,5.8,5.106092909
233,NA,"R",2013,5.63914285671429,1.18886592779233,222.3875,5.8,4.146312672
234,NA,"R",2013,5.63299999957143,1.16973630052336,228.1875,5.8,2.626670205
235,NA,"R",2013,5.62685714242857,1.1506066732544,233.9875,5.8,1.953916309
236,NA,"R",2013,5.62071428528571,1.13147704598543,239.7875,5.8,1.630925498
237,NA,"R",2013,5.61457142814286,1.11234741871647,245.5875,5.8,2.449375711
238,3.25,"R",2013,5.608428571,1.0932177914475,245.8875,0.3,2.688257923
239,NA,"R",2013,5.608428571,1.0932177914475,246.1875,0.3,4.541462227
240,NA,"R",2013,5.608428571,1.0932177914475,246.4875,0.3,4.09156165
241,NA,"R",2013,5.608428571,1.0932177914475,246.7875,0.3,4.064617024
242,NA,"R",2013,5.608428571,1.0932177914475,247.0875,0.3,6.375937431
243,NA,"R",2013,5.608428571,1.0932177914475,247.3875,0.3,4.493030841
244,NA,"R",2013,5.608428571,1.0932177914475,247.6875,0.3,4.405934777
245,NA,"R",2013,5.608428571,1.0932177914475,247.9875,0.3,4.405934777
150,NA,"R",2014,4.46085714285714,0.921162180664238,0.3,0.3,1.478105228
151,NA,"R",2014,4.46657142857143,0.944147903642506,0.6,0.3,1.285241451
152,NA,"R",2014,4.47228571428571,0.967133626620775,0.9,0.3,1.32048778
153,1.75,"R",2014,4.478,0.990119349599043,4.2,3.3,1.935014855
154,NA,"R",2014,4.49371428571429,1.00603765447372,7.5,3.3,2.327291849
155,NA,"R",2014,4.50942857142857,1.02195595934841,10.8,3.3,2.710434097
156,NA,"R",2014,4.52514285714286,1.03787426422309,14.1,3.3,8.006862929
157,NA,"R",2014,4.54085714285714,1.05379256909777,17.4,3.3,4.892000903
158,NA,"R",2014,4.55657142857143,1.06971087397245,20.7,3.3,4.523767248
159,NA,"R",2014,4.57228571428571,1.08562917884713,24,3.3,5.170696816
160,2.25,"R",2014,4.588,1.10154748372181,27.3,3.3,6.811503926
161,NA,"R",2014,4.53514285714286,1.09599196886881,30.6,3.3,2.576342928
162,NA,"R",2014,4.48228571428571,1.09043645401581,33.9,3.3,6.688874277
163,NA,"R",2014,4.42942857142857,1.08488093916281,37.2,3.3,6.277466024
164,NA,"R",2014,4.37657142857143,1.0793254243098,40.5,3.3,5.10141192
165,NA,"R",2014,4.32371428571429,1.0737699094568,43.8,3.3,7.44141314
166,NA,"R",2014,4.27085714285714,1.0682143946038,47.1,3.3,8.726021003
167,NA,"R",2014,4.218,1.0626588797508,50.4,3.3,8.835323174
168,NA,"R",2014,5.19657142857143,1.0571033648978,53.7,3.3,7.941889792
169,NA,"R",2014,6.17514285714286,1.0515478500448,57,3.3,6.700291454
170,NA,"R",2014,7.15371428571429,1.0459923351918,60.3,3.3,5.461802195
171,NA,"R",2014,8.13228571428571,1.04043682033879,63.6,3.3,5.373126223
172,NA,"R",2014,9.11085714285714,1.03488130548579,66.9,3.3,5.493946158
173,NA,"R",2014,10.0894285714286,1.02932579063279,70.2,3.3,4.871835521
174,1.75,"R",2014,11.068,1.02377027577979,73.5,3.3,5.860800983
175,NA,"R",2014,10.1637142857143,1.02834848491822,76.8,3.3,3.621668045
176,NA,"R",2014,9.25942857142857,1.03292669405665,80.1,3.3,4.42733536
177,NA,"R",2014,8.35514285714286,1.03750490319508,83.4,3.3,4.32685316
178,NA,"R",2014,7.45085714285714,1.04208311233352,86.7,3.3,13.04071092
179,NA,"R",2014,6.54657142857143,1.04666132147195,90,3.3,4.37054482
180,NA,"R",2014,5.64228571428572,1.05123953061038,93.3,3.3,4.203792627
181,2.25,"R",2014,4.738,1.05581773974881,96.6,3.3,3.068498884
182,NA,"R",2014,5.28228571428571,1.04823235324089,99.9,3.3,2.59866273
183,NA,"R",2014,5.82657142857143,1.04064696673298,103.2,3.3,2.662347418
184,NA,"R",2014,6.37085714285714,1.03306158022506,106.5,3.3,2.49464728
185,NA,"R",2014,6.91514285714286,1.02547619371714,109.8,3.3,2.514898838
186,NA,"R",2014,7.45942857142857,1.01789080720922,113.1,3.3,4.562374474
187,NA,"R",2014,8.00371428571428,1.01030542070131,116.4,3.3,7.007297715
188,2.75,"R",2014,8.548,1.00272003419339,119.7,3.3,3.980853131
189,NA,"R",2014,7.96371428571429,1.00773655024023,123,3.3,7.312363743
190,NA,"R",2014,7.37942857142857,1.01275306628707,126.3,3.3,6.839425223
191,NA,"R",2014,6.79514285714286,1.01776958233391,129.6,3.3,7.102954012
192,NA,"R",2014,6.21085714285714,1.02278609838075,132.9,3.3,9.273231651
193,NA,"R",2014,5.62657142857143,1.02780261442759,136.2,3.3,5.557717023
194,NA,"R",2014,5.04228571428571,1.03281913047443,139.5,3.3,3.609172403
195,2.75,"R",2014,4.458,1.03783564652127,142.8,3.3,9.270215462
196,NA,"R",2014,5.17085714285714,1.04062911067739,146.1,3.3,5.975933246
197,NA,"R",2014,5.88371428571429,1.04342257483352,149.4,3.3,4.13760881
198,NA,"R",2014,6.59657142857143,1.04621603898964,152.7,3.3,2.48180693
199,NA,"R",2014,7.30942857142857,1.04900950314576,156,3.3,4.80142904
200,NA,"R",2014,8.02228571428572,1.05180296730188,159.3,3.3,4.168373944
201,NA,"R",2014,8.73514285714286,1.05459643145801,162.6,3.3,3.612705654
202,2.75,"R",2014,9.448,1.05738989561413,165.9,3.3,2.681909562
203,NA,"R",2014,8.73657142857143,1.08072839020832,169.2,3.3,3.01618954
204,NA,"R",2014,8.02514285714286,1.10406688480252,172.5,3.3,3.536008263
205,NA,"R",2014,7.31371428571429,1.12740537939671,175.8,3.3,3.045231136
206,NA,"R",2014,6.60228571428572,1.1507438739909,179.1,3.3,4.648896026
207,NA,"R",2014,5.89085714285714,1.17408236858509,182.4,3.3,3.977578411
208,NA,"R",2014,5.17942857142857,1.19742086317929,185.7,3.3,5.792462746
209,2.25,"R",2014,4.468,1.22075935777348,189,3.3,5.719298605
210,NA,"R",2014,4.48942857142857,1.21308308510709,192.3,3.3,5.594083651
211,NA,"R",2014,4.51085714285714,1.20540681244069,195.6,3.3,5.678019897
212,NA,"R",2014,4.53228571428571,1.1977305397743,198.9,3.3,7.484114193
213,NA,"R",2014,4.55371428571429,1.19005426710791,202.2,3.3,8.708428616
214,NA,"R",2014,4.57514285714286,1.18237799444152,205.5,3.3,6.932496215
215,NA,"R",2014,4.59657142857143,1.17470172177512,208.8,3.3,7.04840407
216,2.75,"R",2014,4.618,1.16702544910873,212.1,3.3,8.154570039
217,NA,"R",2014,4.76228571428571,1.14541615474554,215.4,3.3,6.050820924
218,NA,"R",2014,4.90657142857143,1.12380686038235,218.7,3.3,7.777373993
219,NA,"R",2014,5.05085714285714,1.10219756601916,222,3.3,10.80218122
220,NA,"R",2014,5.19514285714286,1.08058827165596,225.3,3.3,12.66653106
221,NA,"R",2014,5.33942857142857,1.05897897729277,228.6,3.3,7.075808306
222,NA,"R",2014,5.48371428571429,1.03736968292958,231.9,3.3,5.092879126
223,2.75,"R",2014,5.628,1.01576038856639,235.2,3.3,11.13106049
224,NA,"R",2014,5.48228571428571,1.00169184884627,238.5,3.3,10.30003047
225,NA,"R",2014,5.33657142857143,0.98762330912615,241.8,3.3,10.47453686
226,NA,"R",2014,5.19085714285714,0.97355476940603,245.1,3.3,8.668873444
227,NA,"R",2014,5.04514285714286,0.959486229685909,248.4,3.3,7.879665907
228,NA,"R",2014,4.89942857142857,0.945417689965789,251.7,3.3,6.340978358
229,NA,"R",2014,4.75371428571429,0.931349150245669,255,3.3,5.360458227
230,3.25,"R",2014,4.608,0.917280610525549,258.3,3.3,5.675693122
231,NA,"R",2014,4.588,0.922955192162956,261.6,3.3,8.136987378
232,NA,"R",2014,4.568,0.928629773800362,264.9,3.3,5.07314032
233,NA,"R",2014,4.548,0.934304355437769,268.2,3.3,8.714805702
234,NA,"R",2014,4.528,0.939978937075176,271.5,3.3,13.34181281
235,NA,"R",2014,4.508,0.945653518712583,274.8,3.3,5.428796464
236,NA,"R",2014,4.488,0.951328100349989,278.1,3.3,7.134494737
237,3.75,"R",2014,4.468,0.957002681987396,281.4,3.3,6.942665082
238,NA,"R",2014,4.468,0.957002681987396,284.7,3.3,7.427065122
239,NA,"R",2014,4.468,0.957002681987396,288,3.3,7.010486259
240,NA,"R",2014,4.468,0.957002681987396,291.3,3.3,7.920255201
241,NA,"R",2014,4.468,0.957002681987396,294.6,3.3,6.706454353
242,NA,"R",2014,4.468,0.957002681987396,294.9,0.3,6.706454353
243,NA,"R",2014,4.468,0.957002681987396,295.2,0.3,6.706454353
244,NA,"R",2014,4.468,0.957002681987396,295.5,0.3,6.706454353
245,NA,"R",2014,4.468,0.957002681987396,295.8,0.3,6.706454353
150,NA,"R",2015,6.66523809557143,0.869135124818545,0.3,0.3,1.984866185
151,NA,"R",2015,7.04095238128571,0.862004463606085,0.6,0.3,1.629057299
152,2.75,"R",2015,7.416666667,0.854873802393625,3.9,3.3,1.438640896
153,NA,"R",2015,7.06523809557143,0.855688330304441,7.2,3.3,1.262456847
154,NA,"R",2015,6.71380952414286,0.856502858215257,10.5,3.3,2.205509141
155,NA,"R",2015,6.36238095271429,0.857317386126073,13.8,3.3,2.652264342
156,3.25,"R",2015,6.01095238128571,0.858131914036888,17.1,3.3,3.246634093
157,NA,"R",2015,5.65952380985714,0.858946441947704,20.4,3.3,3.697139754
158,NA,"R",2015,5.30809523842857,0.85976096985852,23.7,3.3,4.140278217
159,3.25,"R",2015,4.956666667,0.860575497769336,27,3.3,5.381081552
160,NA,"R",2015,4.98809523842857,0.856161001290716,30.3,3.3,4.031901176
161,NA,"R",2015,5.01952380985714,0.851746504812096,33.6,3.3,4.99395601
162,NA,"R",2015,5.05095238128571,0.847332008333476,36.9,3.3,5.214516074
