"Year","Lake","DoY","Chl_HYLB","Chl_logged_HYLB"
2015,"T",129.270833333333,12.2,1.12057393120585
2015,"T",129.274305555556,13.9,1.17318626841227
2015,"T",129.277777777778,19.8,1.31806333496276
2015,"T",129.28125,12.5,1.13033376849501
2015,"T",129.284722222222,11.5,1.09691001300806
2015,"T",129.288194444444,14.7,1.19589965240923
2015,"T",129.291666666667,12.8,1.13987908640124
2015,"T",129.295138888889,15.5,1.21748394421391
2015,"T",129.298611111111,15.2,1.20951501454263
2015,"T",129.302083333333,14,1.17609125905568
2015,"T",129.305555555556,12.9,1.1430148002541
2015,"T",129.309027777778,13,1.14612803567824
2015,"T",129.3125,14.1,1.17897694729317
2015,"T",129.315972222222,19.5,1.31175386105575
2015,"T",129.319444444444,14.6,1.19312459835446
2015,"T",129.322916666667,15.9,1.22788670461367
2015,"T",129.326388888889,11.1,1.08278537031645
2015,"T",129.329861111111,15.5,1.21748394421391
2015,"T",129.333333333333,15.8,1.22530928172586
2015,"T",129.336805555556,15.4,1.2148438480477
2015,"T",129.340277777778,14.4,1.18752072083646
2015,"T",129.34375,15.6,1.22010808804006
2015,"T",129.347222222222,15.8,1.22530928172586
2015,"T",129.350694444444,22.6,1.37291200297011
2015,"T",129.354166666667,17.1,1.25767857486918
2015,"T",129.357638888889,13.9,1.17318626841227
2015,"T",129.361111111111,12.1,1.11727129565576
2015,"T",129.364583333333,14.6,1.19312459835446
2015,"T",129.368055555556,16.1,1.23299611039215
2015,"T",129.371527777778,16,1.23044892137827
2015,"T",129.375,16,1.23044892137827
2015,"T",129.378472222222,17.9,1.27646180417324
2015,"T",129.381944444444,17,1.25527250510331
2015,"T",129.385416666667,11.3,1.0899051114394
2015,"T",129.388888888889,14.8,1.19865708695442
2015,"T",129.392361111111,17.3,1.26245108973043
2015,"T",129.395833333333,10.7,1.06818586174616
2015,"T",129.399305555556,13.9,1.17318626841227
2015,"T",129.402777777778,15.8,1.22530928172586
2015,"T",129.40625,16.3,1.2380461031288
2015,"T",129.409722222222,15.7,1.22271647114758
2015,"T",129.413194444444,15.8,1.22530928172586
2015,"T",129.416666666667,16.9,1.25285303097989
2015,"T",129.420138888889,15.1,1.20682587603185
2015,"T",129.423611111111,14,1.17609125905568
2015,"T",129.427083333333,14,1.17609125905568
2015,"T",129.430555555556,15.8,1.22530928172586
2015,"T",129.434027777778,14.9,1.20139712432045
2015,"T",129.4375,14.7,1.19589965240923
2015,"T",129.440972222222,14.8,1.19865708695442
2015,"T",129.444444444444,15,1.20411998265592
2015,"T",129.447916666667,13.4,1.15836249209525
2015,"T",129.451388888889,16.2,1.23552844690755
2015,"T",129.454861111111,13.2,1.15228834438306
2015,"T",129.458333333333,14.5,1.19033169817029
2015,"T",129.461805555556,14.9,1.20139712432045
2015,"T",129.465277777778,13.2,1.15228834438306
2015,"T",129.46875,14.9,1.20139712432045
2015,"T",129.472222222222,11.3,1.0899051114394
2015,"T",129.475694444444,14.3,1.1846914308176
2015,"T",129.479166666667,14.1,1.17897694729317
2015,"T",129.482638888889,14,1.17609125905568
2015,"T",129.486111111111,13.9,1.17318626841227
2015,"T",129.489583333333,11.5,1.09691001300806
2015,"T",129.493055555556,13.4,1.15836249209525
2015,"T",129.496527777778,14,1.17609125905568
2015,"T",129.5,13.2,1.15228834438306
2015,"T",129.503472222222,13,1.14612803567824
2015,"T",129.506944444444,12.6,1.13353890837022
2015,"T",129.510416666667,12.3,1.12385164096709
2015,"T",129.513888888889,10.7,1.06818586174616
2015,"T",129.517361111111,12.1,1.11727129565576
2015,"T",129.520833333333,12.5,1.13033376849501
2015,"T",129.524305555556,11.6,1.10037054511756
2015,"T",129.527777777778,12.1,1.11727129565576
2015,"T",129.53125,13,1.14612803567824
2015,"T",129.534722222222,12.3,1.12385164096709
2015,"T",129.538194444444,12.2,1.12057393120585
2015,"T",129.541666666667,10.9,1.07554696139253
2015,"T",129.545138888889,10.1,1.04532297878666
2015,"T",129.548611111111,6.8,0.89209460269048
2015,"T",129.552083333333,10.4,1.05690485133647
2015,"T",129.555555555556,9.9,1.03742649794062
2015,"T",129.559027777778,6,0.845098040014257
2015,"T",129.5625,10.2,1.04921802267018
2015,"T",129.565972222222,10.7,1.06818586174616
2015,"T",129.569444444444,12.9,1.1430148002541
2015,"T",129.572916666667,11.5,1.09691001300806
2015,"T",129.576388888889,12.1,1.11727129565576
2015,"T",129.579861111111,11.5,1.09691001300806
2015,"T",129.583333333333,14.6,1.19312459835446
2015,"T",129.586805555556,9.1,1.00432137378264
2015,"T",129.590277777778,7.8,0.944482672150169
2015,"T",129.59375,8,0.954242509439325
2015,"T",129.597222222222,8.8,0.991226075692495
2015,"T",129.600694444444,7.6,0.934498451243568
2015,"T",129.604166666667,8.7,0.986771734266245
2015,"T",129.607638888889,9.6,1.02530586526477
2015,"T",129.611111111111,10.6,1.06445798922692
2015,"T",129.614583333333,15.5,1.21748394421391
2015,"T",129.618055555556,9.8,1.03342375548695
2015,"T",129.621527777778,8.3,0.968482948553935
2015,"T",129.625,11.1,1.08278537031645
2015,"T",129.628472222222,11.8,1.10720996964787
2015,"T",129.631944444444,9.6,1.02530586526477
2015,"T",129.635416666667,11.8,1.10720996964787
2015,"T",129.638888888889,10.9,1.07554696139253
2015,"T",129.642361111111,9.7,1.02938377768521
2015,"T",129.645833333333,10.6,1.06445798922692
2015,"T",129.649305555556,9.5,1.02118929906994
2015,"T",129.652777777778,10.2,1.04921802267018
2015,"T",129.65625,11,1.07918124604762
2015,"T",129.659722222222,10.9,1.07554696139253
